Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.8055982211639879,-0.019463386983938347,0.8250616081479263,0.07135620819025601
2,0.8282007056821378,0.003139097534211488,0.8250616081479263,0.07135620819025601
3,0.8969261209184299,0.07186451277050365,0.8250616081479263,0.07135620819025601
4,0.9114533001971583,0.08639169204923203,0.8250616081479263,0.07135620819025601
5,0.8577143224685215,0.032652714320595244,0.8250616081479263,0.07135620819025601
6,0.681559183449743,-0.1435024246981833,0.8250616081479263,0.07135620819025601
7,0.7939794031555053,-0.03108220499242098,0.8250616081479263,0.07135620819025601
