Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.8284105062484741,0.28749676261629376,0.5409137436321804,0.1540542894801511
2,0.48342078924179077,-0.057492954390389595,0.5409137436321804,0.1540542894801511
3,0.5517087578773499,0.010795014245169487,0.5409137436321804,0.1540542894801511
4,0.7108461856842041,0.16993244205202374,0.5409137436321804,0.1540542894801511
5,0.48031437397003174,-0.06059936966214863,0.5409137436321804,0.1540542894801511
6,0.4319475591182709,-0.10896618451390949,0.5409137436321804,0.1540542894801511
7,0.534244179725647,-0.006669563906533393,0.5409137436321804,0.1540542894801511
8,0.7410050630569458,0.20009131942476543,0.5409137436321804,0.1540542894801511
9,0.5408112406730652,-0.00010250295911518048,0.5409137436321804,0.1540542894801511
10,0.2623370885848999,-0.27857665504728046,0.5409137436321804,0.1540542894801511
11,0.3593153953552246,-0.18159834827695576,0.5409137436321804,0.1540542894801511
12,0.6226938962936401,0.08178015266145977,0.5409137436321804,0.1540542894801511
13,0.36652347445487976,-0.1743902691773006,0.5409137436321804,0.1540542894801511
14,0.6592139005661011,0.11830015693392071,0.5409137436321804,0.1540542894801511
