Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5690358877182007,-0.08971078197161353,0.6587466696898142,0.14012089603484207
2,0.6363247036933899,-0.02242196599642432,0.6587466696898142,0.14012089603484207
3,0.4966769814491272,-0.16206968824068702,0.6587466696898142,0.14012089603484207
4,0.7051594853401184,0.046412815650304196,0.6587466696898142,0.14012089603484207
5,0.6537214517593384,-0.005025217930475834,0.6587466696898142,0.14012089603484207
6,0.8144203424453735,0.15567367275555932,0.6587466696898142,0.14012089603484207
7,0.9208883047103882,0.26214163502057397,0.6587466696898142,0.14012089603484207
8,0.3900788724422455,-0.26866779724756873,0.6587466696898142,0.14012089603484207
9,0.5613623857498169,-0.09738428393999732,0.6587466696898142,0.14012089603484207
10,0.5786281228065491,-0.08011854688326514,0.6587466696898142,0.14012089603484207
11,0.6574509143829346,-0.0012957553068796424,0.6587466696898142,0.14012089603484207
12,0.7927039861679077,0.1339573164780935,0.6587466696898142,0.14012089603484207
13,0.6122395992279053,-0.04650707046190894,0.6587466696898142,0.14012089603484207
14,0.4146469235420227,-0.2440997461477915,0.6587466696898142,0.14012089603484207
15,0.6080498695373535,-0.0506968001524607,0.6587466696898142,0.14012089603484207
16,0.7887626886367798,0.13001601894696557,0.6587466696898142,0.14012089603484207
17,0.903416633605957,0.24466996391614282,0.6587466696898142,0.14012089603484207
18,0.7935876846313477,0.13484101494153344,0.6587466696898142,0.14012089603484207
19,0.7055104970932007,0.04676382740338647,0.6587466696898142,0.14012089603484207
20,0.6901298761367798,0.03138320644696557,0.6587466696898142,0.14012089603484207
21,0.5408848524093628,-0.11786181728045142,0.6587466696898142,0.14012089603484207
