Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6695967316627502,0.06936848163604736,0.6002282500267029,0.08147110350133115
2,0.8059133887290955,0.20568513870239258,0.6002282500267029,0.08147110350133115
3,0.5548239946365356,-0.045404255390167236,0.6002282500267029,0.08147110350133115
4,0.6214001178741455,0.021171867847442627,0.6002282500267029,0.08147110350133115
5,0.5953154563903809,-0.0049127936363220215,0.6002282500267029,0.08147110350133115
6,0.5740582346916199,-0.026170015335083008,0.6002282500267029,0.08147110350133115
7,0.5523861646652222,-0.04784208536148071,0.6002282500267029,0.08147110350133115
8,0.3686254024505615,-0.23160284757614136,0.6002282500267029,0.08147110350133115
9,0.45818209648132324,-0.14204615354537964,0.6002282500267029,0.08147110350133115
10,0.5605455636978149,-0.03968268632888794,0.6002282500267029,0.08147110350133115
11,0.683815598487854,0.08358734846115112,0.6002282500267029,0.08147110350133115
12,0.695460319519043,0.09523206949234009,0.6002282500267029,0.08147110350133115
13,0.6361363530158997,0.03590810298919678,0.6002282500267029,0.08147110350133115
14,0.5303992033004761,-0.0698290467262268,0.6002282500267029,0.08147110350133115
15,0.6504312753677368,0.050203025341033936,0.6002282500267029,0.08147110350133115
16,0.6320987939834595,0.03187054395675659,0.6002282500267029,0.08147110350133115
17,0.6441600322723389,0.043931782245635986,0.6002282500267029,0.08147110350133115
18,0.5758849382400513,-0.02434331178665161,0.6002282500267029,0.08147110350133115
19,0.7023339867591858,0.10210573673248291,0.6002282500267029,0.08147110350133115
20,0.574881911277771,-0.025346338748931885,0.6002282500267029,0.08147110350133115
21,0.5680482387542725,-0.03218001127243042,0.6002282500267029,0.08147110350133115
22,0.62692791223526,0.02669966220855713,0.6002282500267029,0.08147110350133115
23,0.6035633683204651,0.003335118293762207,0.6002282500267029,0.08147110350133115
24,0.6034675240516663,0.003239274024963379,0.6002282500267029,0.08147110350133115
25,0.6070412397384644,0.006812989711761475,0.6002282500267029,0.08147110350133115
26,0.6723605394363403,0.07213228940963745,0.6002282500267029,0.08147110350133115
27,0.6691053509712219,0.06887710094451904,0.6002282500267029,0.08147110350133115
28,0.5097643136978149,-0.09046393632888794,0.6002282500267029,0.08147110350133115
29,0.49870872497558594,-0.10151952505111694,0.6002282500267029,0.08147110350133115
30,0.5614107251167297,-0.038817524909973145,0.6002282500267029,0.08147110350133115
