Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6901095509529114,0.043693745774882164,0.6464158051780292,0.08059614249350722
2,0.477295845746994,-0.1691199594310352,0.6464158051780292,0.08059614249350722
3,0.7208566665649414,0.0744408613869122,0.6464158051780292,0.08059614249350722
4,0.7372964024543762,0.09088059727634701,0.6464158051780292,0.08059614249350722
5,0.6375170946121216,-0.00889871056590763,0.6464158051780292,0.08059614249350722
6,0.5869221687316895,-0.05949363644633976,0.6464158051780292,0.08059614249350722
7,0.6389706134796143,-0.007445191698414955,0.6464158051780292,0.08059614249350722
8,0.7162860631942749,0.06987025801624569,0.6464158051780292,0.08059614249350722
9,0.4548007845878601,-0.1916150205901691,0.6464158051780292,0.08059614249350722
10,0.6213204860687256,-0.025095319109303627,0.6464158051780292,0.08059614249350722
11,0.6638002395629883,0.01738443438495907,0.6464158051780292,0.08059614249350722
12,0.754119873046875,0.10770406786884579,0.6464158051780292,0.08059614249350722
13,0.5809464454650879,-0.06546935971294132,0.6464158051780292,0.08059614249350722
14,0.6059648394584656,-0.040450965719563636,0.6464158051780292,0.08059614249350722
15,0.5779924392700195,-0.06842336590800968,0.6464158051780292,0.08059614249350722
16,0.5891306400299072,-0.057285165148121986,0.6464158051780292,0.08059614249350722
17,0.7577469348907471,0.11133112971271786,0.6464158051780292,0.08059614249350722
18,0.7226091623306274,0.07619335715259823,0.6464158051780292,0.08059614249350722
19,0.6189430952072144,-0.027472709970814857,0.6464158051780292,0.08059614249350722
20,0.6559925079345703,0.0095767027565411,0.6464158051780292,0.08059614249350722
21,0.735692024230957,0.08927621905292782,0.6464158051780292,0.08059614249350722
22,0.7730172276496887,0.1266014224716595,0.6464158051780292,0.08059614249350722
23,0.6177445650100708,-0.02867124016795841,0.6464158051780292,0.08059614249350722
24,0.7383992671966553,0.09198346201862606,0.6464158051780292,0.08059614249350722
25,0.6331164836883545,-0.01329932148967472,0.6464158051780292,0.08059614249350722
26,0.6522537469863892,0.005837941808359948,0.6464158051780292,0.08059614249350722
27,0.6002575755119324,-0.04615822966609684,0.6464158051780292,0.08059614249350722
28,0.5405398011207581,-0.10587600405727116,0.6464158051780292,0.08059614249350722
