Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5211851000785828,0.03671879768371583,0.48446630239486693,0.06368185201202006
2,0.5423349738121033,0.05786867141723634,0.48446630239486693,0.06368185201202006
3,0.4431058168411255,-0.041360485553741444,0.48446630239486693,0.06368185201202006
4,0.477031946182251,-0.007434356212615956,0.48446630239486693,0.06368185201202006
5,0.5777678489685059,0.09330154657363893,0.48446630239486693,0.06368185201202006
6,0.5181348323822021,0.033668529987335216,0.48446630239486693,0.06368185201202006
7,0.49525678157806396,0.010790479183197033,0.48446630239486693,0.06368185201202006
8,0.4002765417098999,-0.08418976068496703,0.48446630239486693,0.06368185201202006
9,0.5126020908355713,0.028135788440704357,0.48446630239486693,0.06368185201202006
10,0.35696709156036377,-0.12749921083450316,0.48446630239486693,0.06368185201202006
