Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5932005643844604,0.08064823945363364,0.5125523249308268,0.12785114090580638
2,0.608298659324646,0.09574633439381919,0.5125523249308268,0.12785114090580638
3,0.39567750692367554,-0.11687481800715127,0.5125523249308268,0.12785114090580638
4,0.6252991557121277,0.11274683078130088,0.5125523249308268,0.12785114090580638
5,0.5619211196899414,0.0493687947591146,0.5125523249308268,0.12785114090580638
6,0.6172441244125366,0.10469179948170981,0.5125523249308268,0.12785114090580638
7,0.622177004814148,0.10962467988332114,0.5125523249308268,0.12785114090580638
8,0.7387444376945496,0.22619211276372275,0.5125523249308268,0.12785114090580638
9,0.4210933446884155,-0.09145898024241128,0.5125523249308268,0.12785114090580638
10,0.5782909393310547,0.06573861440022788,0.5125523249308268,0.12785114090580638
11,0.2506405711174011,-0.2619117538134257,0.5125523249308268,0.12785114090580638
12,0.3808335065841675,-0.13171881834665933,0.5125523249308268,0.12785114090580638
13,0.44354963302612305,-0.06900269190470376,0.5125523249308268,0.12785114090580638
14,0.3621326982975006,-0.1504196266333262,0.5125523249308268,0.12785114090580638
15,0.48918160796165466,-0.023370716969172145,0.5125523249308268,0.12785114090580638
