Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.550329327583313,-0.022806982199350956,0.5731363097826639,0.03925567754412848
2,0.6283735036849976,0.055237193902333614,0.5731363097826639,0.03925567754412848
3,0.5407060980796814,-0.03243021170298255,0.5731363097826639,0.03925567754412848
