Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.822459781700736,0.053137827654006764,0.7693219540467292,0.055084779369474125
2,0.6782773398574637,-0.09104461418926546,0.7693219540467292,0.055084779369474125
3,0.7643747606485095,-0.004947193398219696,0.7693219540467292,0.055084779369474125
4,0.8070727012406593,0.03775074719393012,0.7693219540467292,0.055084779369474125
5,0.6346980751132425,-0.1346238789334867,0.7693219540467292,0.055084779369474125
6,0.7326396377364324,-0.036682316310296836,0.7693219540467292,0.055084779369474125
7,0.680046702130258,-0.08927525191647123,0.7693219540467292,0.055084779369474125
8,0.7766815291983565,0.007359575151627329,0.7693219540467292,0.055084779369474125
9,0.7733362638767611,0.004014309830031926,0.7693219540467292,0.055084779369474125
10,0.8243184585263518,0.054996504479622565,0.7693219540467292,0.055084779369474125
11,0.7897751670602916,0.0204532130135624,0.7693219540467292,0.055084779369474125
12,0.8256140217767768,0.05629206773004758,0.7693219540467292,0.055084779369474125
13,0.8281261913833123,0.05880423733658313,0.7693219540467292,0.055084779369474125
14,0.766542109941449,-0.0027798441052802048,0.7693219540467292,0.055084779369474125
15,0.7941876502162679,0.02486569616953871,0.7693219540467292,0.055084779369474125
16,0.8480553580648975,0.07873340401816831,0.7693219540467292,0.055084779369474125
17,0.7470676339461486,-0.022254320100580594,0.7693219540467292,0.055084779369474125
18,0.7555575008159042,-0.01376445323082498,0.7693219540467292,0.055084779369474125
19,0.7682862436540363,-0.0010357103926929012,0.7693219540467292,0.055084779369474125
