Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.8628887378025547,0.0165623339508294,0.8463264038517253,0.06835056081776697
2,0.7974593108336695,-0.04886709301805581,0.8463264038517253,0.06835056081776697
3,0.740647948533429,-0.10567845531829634,0.8463264038517253,0.06835056081776697
4,0.8253333502079583,-0.020993053643767023,0.8463264038517253,0.06835056081776697
5,0.7034216979120257,-0.14290470593969962,0.8463264038517253,0.06835056081776697
6,0.9267806856969006,0.08045428184517533,0.8463264038517253,0.06835056081776697
7,0.8701237658788405,0.023797362027115243,0.8463264038517253,0.06835056081776697
8,0.8482360668348735,0.0019096629831482081,0.8463264038517253,0.06835056081776697
9,0.8818604836106269,0.03553407975890155,0.8463264038517253,0.06835056081776697
10,0.9188715638211464,0.07254515996942112,0.8463264038517253,0.06835056081776697
11,0.8456486341685372,-0.0006777696831881119,0.8463264038517253,0.06835056081776697
12,0.9346446009201422,0.08831819706841693,0.8463264038517253,0.06835056081776697
