Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7769160623597293,0.022064096571015268,0.754851965788714,0.06075166362980389
2,0.6362559190831104,-0.11859604670560364,0.754851965788714,0.06075166362980389
3,0.8194175971537137,0.0645656313649996,0.754851965788714,0.06075166362980389
4,0.6932228254281619,-0.061629140360552115,0.754851965788714,0.06075166362980389
5,0.8248051034153756,0.06995313762666155,0.754851965788714,0.06075166362980389
6,0.8178116869589905,0.06295972117027648,0.754851965788714,0.06075166362980389
7,0.6731455836662753,-0.08170638212243875,0.754851965788714,0.06075166362980389
8,0.8644269795819131,0.109575013793199,0.754851965788714,0.06075166362980389
9,0.7410904166917762,-0.01376154909693783,0.754851965788714,0.06075166362980389
10,0.7965103215084387,0.04165835571972465,0.754851965788714,0.06075166362980389
11,0.7686764894440622,0.013824523655348142,0.754851965788714,0.06075166362980389
12,0.7175489817217667,-0.03730298406694732,0.754851965788714,0.06075166362980389
13,0.7727621909052161,0.017910225116502088,0.754851965788714,0.06075166362980389
14,0.7557072812922866,0.0008553155035725402,0.754851965788714,0.06075166362980389
15,0.6864158387750711,-0.06843612701364299,0.754851965788714,0.06075166362980389
16,0.732918174633537,-0.021933791155177018,0.754851965788714,0.06075166362980389
