Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7270338249450655,-0.07436987492866931,0.8014036998737348,0.05330198050768509
2,0.8141484182962435,0.012744718422508683,0.8014036998737348,0.05330198050768509
3,0.9124890529159926,0.11108535304225775,0.8014036998737348,0.05330198050768509
4,0.8246031257720502,0.023199425898315362,0.8014036998737348,0.05330198050768509
5,0.8432417254902982,0.04183802561656336,0.8014036998737348,0.05330198050768509
6,0.811827073189795,0.010423373316060136,0.8014036998737348,0.05330198050768509
7,0.7658866669166644,-0.03551703295707043,0.8014036998737348,0.05330198050768509
8,0.7203581716489796,-0.08104552822475519,0.8014036998737348,0.05330198050768509
9,0.8493226358421138,0.04791893596837893,0.8014036998737348,0.05330198050768509
10,0.868870668962261,0.06746696908852612,0.8014036998737348,0.05330198050768509
11,0.7741440324997042,-0.027259667374030627,0.8014036998737348,0.05330198050768509
12,0.8273344756633294,0.025930775789594573,0.8014036998737348,0.05330198050768509
13,0.7870660608684202,-0.014337639005314595,0.8014036998737348,0.05330198050768509
14,0.7521943448925452,-0.04920935498118961,0.8014036998737348,0.05330198050768509
15,0.7425352202025592,-0.05886847967117559,0.8014036998737348,0.05330198050768509
