Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7199342715874395,-0.00698716282470857,0.7269214344121481,0.039185190326673086
2,0.6572180116103687,-0.06970342280177932,0.7269214344121481,0.039185190326673086
3,0.7584150070652466,0.03149357265309849,0.7269214344121481,0.039185190326673086
4,0.7253296320703682,-0.0015918023417799132,0.7269214344121481,0.039185190326673086
5,0.7273434258691729,0.00042199145702481733,0.7269214344121481,0.039185190326673086
6,0.7396946932490579,0.012773258836909829,0.7269214344121481,0.039185190326673086
7,0.7447917908269315,0.017870356414783406,0.7269214344121481,0.039185190326673086
8,0.7772741158378312,0.050352681425683166,0.7269214344121481,0.039185190326673086
9,0.7222299051234783,-0.004691529288669782,0.7269214344121481,0.039185190326673086
10,0.6693820514148783,-0.057539382997269795,0.7269214344121481,0.039185190326673086
11,0.750894762755282,0.023973328343133926,0.7269214344121481,0.039185190326673086
12,0.6690392053685287,-0.05788222904361939,0.7269214344121481,0.039185190326673086
13,0.7884317745793422,0.061510340167194144,0.7269214344121481,0.039185190326673086
