Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7824102206495915,-0.02476596782339824,0.8071761884729898,0.05003569403480052
2,0.717063116587647,-0.09011307188534279,0.8071761884729898,0.05003569403480052
3,0.8029574908393062,-0.0042186976336835436,0.8071761884729898,0.05003569403480052
4,0.8595399956761693,0.05236380720317957,0.8071761884729898,0.05003569403480052
5,0.8539611910136936,0.046785002540703835,0.8071761884729898,0.05003569403480052
6,0.8178149075459727,0.010638719072982972,0.8071761884729898,0.05003569403480052
7,0.831733801070265,0.02455761259727518,0.8071761884729898,0.05003569403480052
8,0.7967388357642666,-0.010437352708723147,0.8071761884729898,0.05003569403480052
9,0.89597646334098,0.08880027486799025,0.8071761884729898,0.05003569403480052
10,0.7722464811283055,-0.03492970734468426,0.8071761884729898,0.05003569403480052
11,0.7340072589409037,-0.07316892953208609,0.8071761884729898,0.05003569403480052
12,0.7727389352362368,-0.03443725323675295,0.8071761884729898,0.05003569403480052
13,0.8561017523555275,0.04892556388253777,0.8071761884729898,0.05003569403480052
