ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run
1,01_grimm_pg19068_rumpelstiltskin_tt_20250710_110156.txt,Rumpelstiltskin,5795,1124,9,0.6430308609518833,-0.1357215346159737,0.778752395567857,0.04236429517688766
2,02_grimm_pg19068_rapunzel_tt_20250710_110157.txt,Rapunzel,7073,1393,12,0.7644358860313019,-0.014316509536555166,0.778752395567857,0.04236429517688766
3,03_grimm_pg19068_aschenputtel_tt_20250710_110157.txt,Aschenputtel,14053,2692,22,0.7433127295969616,-0.03543966597089543,0.778752395567857,0.04236429517688766
4,04_grimm_pg19068_little_red-cap_tt_20250710_110157.txt,Little Red-cap,7096,1332,12,0.7534570442789945,-0.02529535128886251,0.778752395567857,0.04236429517688766
5,05_grimm_pg19068_the_sleeping_beauty_tt_20250710_110157.txt,The Sleeping Beauty,6839,1297,9,0.8031984442709984,0.024446048703141376,0.778752395567857,0.04236429517688766
6,06_grimm_pg19068_hansel_and_grethel_tt_20250710_110157.txt,Hansel and Grethel,14806,2842,23,0.7955927381932956,0.016840342625438542,0.778752395567857,0.04236429517688766
7,07_grimm_pg19068_snow-white_tt_20250710_110157.txt,Snow-white,15977,3043,23,0.805379072683565,0.026626677115707986,0.778752395567857,0.04236429517688766
8,08_grimm_pg19068_the_golden_goose_tt_20250710_110158.txt,The Golden Goose,8335,1623,12,0.7881140075774421,0.009361612009585074,0.778752395567857,0.04236429517688766
9,09_grimm_pg19068_the_wolf_and_the_seven_kids_tt_20250710_110158.txt,The Wolf and the Seven Kids,5383,1043,9,0.7519191551927686,-0.026833240375088385,0.778752395567857,0.04236429517688766
10,10_grimm_pg19068_the_frog_prince_tt_20250710_110158.txt,The Frog Prince,7273,1412,11,0.8152704083444833,0.03651801277662625,0.778752395567857,0.04236429517688766
11,11_grimm_gb1823_jorinda_and_jorindel_tt_20250710_110158.txt,Jorinda and Jorindel,5579,1053,10,0.8235239739769563,0.04477157840909929,0.778752395567857,0.04236429517688766
12,12_grimm_gb1826_the_nose_tt_20250710_110158.txt,The Nose,12619,2482,16,0.7634841881604549,-0.01526820740740209,0.778752395567857,0.04236429517688766
13,13_grimm_ia1853-1_the_little_brother_and_sister_tt_20250710_110158.txt,The Little Brother and Sister,12195,2366,11,0.7513520532548166,-0.02740034231304045,0.778752395567857,0.04236429517688766
14,14_grimm_ia1853-1_the_gold_children_tt_20250710_110158.txt,The Gold Children,9938,1923,16,0.7940689204296194,0.015316524861762382,0.778752395567857,0.04236429517688766
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn_tt_20250710_110159.txt,"The Knapsack, the Hat, and the Horn",12280,2334,15,0.8549526791759974,0.07620028360814035,0.778752395567857,0.04236429517688766
16,16_grimm_gb1826_the_crows_and_the_soldier_tt_20250710_110159.txt,The Crows and the Soldier,6470,1274,7,0.7909187208791475,0.012166325311290471,0.778752395567857,0.04236429517688766
17,17_grimm_gb1853-2_the_faithful_beasts_tt_20250710_110159.txt,The Faithful Beasts,7881,1515,7,0.817131969210176,0.03837957364231892,0.778752395567857,0.04236429517688766
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children_tt_20250710_110159.txt,The Sparrow and his Four Children,5144,964,9,0.768170612527015,-0.010581783040842008,0.778752395567857,0.04236429517688766
19,19_grimm_gb1853-2_the_stolen_farthings_tt_20250710_110159.txt,The Stolen Farthings,1756,334,2,0.7942626688433957,0.015510273275538666,0.778752395567857,0.04236429517688766
20,20_grimm_gb1853-2_three_little_tales_about_toads_tt_20250710_110159.txt,Three Little Tales about Toads,2693,509,4,0.7534717777778649,-0.025280617789992132,0.778752395567857,0.04236429517688766
