Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7440386930936761,0.031983279429852796,0.7120554136638233,0.09490721607901342
2,0.8362153426584562,0.1241599289946329,0.7120554136638233,0.09490721607901342
3,0.7712055998066163,0.05915018614279299,0.7120554136638233,0.09490721607901342
4,0.7949696292484824,0.08291421558465906,0.7120554136638233,0.09490721607901342
5,0.6779823755626331,-0.03407303810119022,0.7120554136638233,0.09490721607901342
6,0.6023067317519945,-0.10974868191182885,0.7120554136638233,0.09490721607901342
7,0.8177939629147601,0.10573854925093684,0.7120554136638233,0.09490721607901342
8,0.7168516691437375,0.0047962554799142465,0.7120554136638233,0.09490721607901342
9,0.5909373705846502,-0.12111804307917307,0.7120554136638233,0.09490721607901342
10,0.747042990006513,0.034987576342689675,0.7120554136638233,0.09490721607901342
11,0.5332651855305359,-0.17879022813328738,0.7120554136638233,0.09490721607901342
