Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7965103215084387,0.060887769970263905,0.7356225515381748,0.06542738908971818
2,0.7312919193388762,-0.004330632199298634,0.7356225515381748,0.06542738908971818
3,0.7573123573888966,0.021689805850721777,0.7356225515381748,0.06542738908971818
4,0.6686959798377918,-0.06692657170038296,0.7356225515381748,0.06542738908971818
5,0.6731500625290259,-0.062472489009148924,0.7356225515381748,0.06542738908971818
6,0.8617854435818507,0.12616289204367592,0.7356225515381748,0.06542738908971818
7,0.7518013430325681,0.016178791494393274,0.7356225515381748,0.06542738908971818
8,0.6241947166960368,-0.11142783484213803,0.7356225515381748,0.06542738908971818
9,0.7190101761530395,-0.01661237538513527,0.7356225515381748,0.06542738908971818
10,0.7724731953152231,0.036850643777048275,0.7356225515381748,0.06542738908971818
