Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.8973606244513608,0.15067248741932637,0.7466881370320344,0.08411799107256215
2,0.5949880523805731,-0.15170008465146134,0.7466881370320344,0.08411799107256215
3,0.6413613316381747,-0.10532680539385975,0.7466881370320344,0.08411799107256215
4,0.7193449242948059,-0.027343212737228506,0.7466881370320344,0.08411799107256215
5,0.8045498397713264,0.05786170273929203,0.7466881370320344,0.08411799107256215
6,0.7434864294533717,-0.0032017075786626714,0.7466881370320344,0.08411799107256215
7,0.720348196150177,-0.026339940881857427,0.7466881370320344,0.08411799107256215
8,0.7225211697255863,-0.024166967306448073,0.7466881370320344,0.08411799107256215
9,0.8208120873698102,0.07412395033777575,0.7466881370320344,0.08411799107256215
10,0.8021087150851579,0.055420578053123504,0.7466881370320344,0.08411799107256215
