Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7236043011847126,-0.011374672551766829,0.7349789737364795,0.09853159422792161
2,0.7071080514212026,-0.02787092231527688,0.7349789737364795,0.09853159422792161
3,0.8032393043344392,0.06826033059795977,0.7349789737364795,0.09853159422792161
4,0.5932676803214595,-0.14171129341501998,0.7349789737364795,0.09853159422792161
5,0.9058978823415442,0.17091890860506476,0.7349789737364795,0.09853159422792161
6,0.6767566228155185,-0.05822235092096095,0.7349789737364795,0.09853159422792161
