Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7654185954795065,0.2102367292781765,0.55518186620133,0.16638410907631915
2,0.8317727434076821,0.2765908772063521,0.55518186620133,0.16638410907631915
3,0.6975045028627007,0.14232263666137068,0.55518186620133,0.16638410907631915
4,0.7873452108178148,0.2321633446164848,0.55518186620133,0.16638410907631915
5,0.6203685976560083,0.06518673145467824,0.55518186620133,0.16638410907631915
6,0.49754474104448526,-0.05763712515684477,0.55518186620133,0.16638410907631915
7,0.4950899002250235,-0.060091965976306505,0.55518186620133,0.16638410907631915
8,0.379806289793136,-0.175375576408194,0.55518186620133,0.16638410907631915
9,0.6512615016997049,0.09607963549837484,0.55518186620133,0.16638410907631915
10,0.5415758748135623,-0.013605991387767746,0.55518186620133,0.16638410907631915
11,0.40610849861949966,-0.14907336758183037,0.55518186620133,0.16638410907631915
12,0.4063265219535349,-0.14885534424779512,0.55518186620133,0.16638410907631915
13,0.2767835381655779,-0.27839832803575215,0.55518186620133,0.16638410907631915
14,0.4156396102803845,-0.13954225592094555,0.55518186620133,0.16638410907631915
