Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.784588211329201,0.07169024486498976,0.7128979664642112,0.0901992564669987
2,0.8788579863148454,0.16596001985063413,0.7128979664642112,0.0901992564669987
3,0.6479075029893736,-0.06499046347483761,0.7128979664642112,0.0901992564669987
4,0.7695905054548692,0.05669253899065796,0.7128979664642112,0.0901992564669987
5,0.6040063082664895,-0.10889165819772173,0.7128979664642112,0.0901992564669987
6,0.6385694266486425,-0.07432853981556875,0.7128979664642112,0.0901992564669987
7,0.8044383481642874,0.09154038170007617,0.7128979664642112,0.0901992564669987
8,0.7758400707758836,0.06294210431167235,0.7128979664642112,0.0901992564669987
9,0.6932715109298795,-0.019626455534331733,0.7128979664642112,0.0901992564669987
10,0.6604032794792051,-0.052494686985006145,0.7128979664642112,0.0901992564669987
11,0.5844044807536473,-0.12849348571056396,0.7128979664642112,0.0901992564669987
