Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.8929425450835645,0.19255680242138373,0.7003857426621808,0.08354934008932464
2,0.5684637821967141,-0.13192196046546667,0.7003857426621808,0.08354934008932464
3,0.6341848359056562,-0.06620090675652457,0.7003857426621808,0.08354934008932464
4,0.6763616639349269,-0.024024078727253873,0.7003857426621808,0.08354934008932464
5,0.7693628525859697,0.06897710992378892,0.7003857426621808,0.08354934008932464
6,0.6732602525020804,-0.027125490160100352,0.7003857426621808,0.08354934008932464
7,0.6557960479156916,-0.04458969474648922,0.7003857426621808,0.08354934008932464
8,0.6733571771600703,-0.027028565502110524,0.7003857426621808,0.08354934008932464
9,0.7440220718911,0.043636329228919246,0.7003857426621808,0.08354934008932464
10,0.7161061974460349,0.015720454783854088,0.7003857426621808,0.08354934008932464
