Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.8399439371554009,0.03803420731708107,0.8019097298383199,0.04414673645227018
2,0.8257697857685428,0.02386005593022289,0.8019097298383199,0.04414673645227018
3,0.7400154665910161,-0.06189426324730374,0.8019097298383199,0.04414673645227018
