Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.9367383985851394,0.17164717323412715,0.7650912253510123,0.10917435482345003
2,0.7824485422557893,0.017357316904777043,0.7650912253510123,0.10917435482345003
3,0.6756279200873808,-0.08946330526363144,0.7650912253510123,0.10917435482345003
4,0.6655500404757394,-0.09954118487527286,0.7650912253510123,0.10917435482345003
