Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6881467600993956,-0.01976105462702471,0.7079078147264203,0.05680771941431351
2,0.6848792196069298,-0.023028595119490514,0.7079078147264203,0.05680771941431351
3,0.6663658915824078,-0.041541923144012505,0.7079078147264203,0.05680771941431351
4,0.7030740052909241,-0.004833809435496161,0.7079078147264203,0.05680771941431351
5,0.7089063659141533,0.0009985511877330655,0.7079078147264203,0.05680771941431351
6,0.8119158493316079,0.1040080346051876,0.7079078147264203,0.05680771941431351
7,0.7321218209494554,0.024214006223035156,0.7079078147264203,0.05680771941431351
8,0.5979310699850383,-0.10997674474138197,0.7079078147264203,0.05680771941431351
9,0.7001083442670839,-0.007799470459336377,0.7079078147264203,0.05680771941431351
10,0.7856288202372058,0.07772100551078553,0.7079078147264203,0.05680771941431351
