Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
1.0,0.9952728095516359,0.8213628505327683,0.17092818946283836,0.1709281894628381,0.2176886635324962,0.2176886635324958,-0.30154518790041446,-0.3015451879004148,0.13852368971707965,0.13889704217638957,0.17301724549071684
0.9952728095516359,1.0,0.8057923839412542,0.14733798963910782,0.14733798963910763,0.2331804998763968,0.2331804998763967,-0.2998065105813197,-0.29980651058132,0.15979700060172985,0.1287301998637227,0.1295558477256702
0.8213628505327683,0.8057923839412542,1.0,0.22002903303930232,0.22002903303930207,0.13149622866030886,0.1314962286603083,-0.10453838023563851,-0.10453838023563931,-0.009978801809453769,0.038945544454231866,0.052267496330835155
0.17092818946283836,0.14733798963910782,0.22002903303930232,1.0,0.9999999999999999,0.3119617909549927,0.31196179095499216,-0.5363651237772082,-0.5363651237772084,-0.05010915601155643,0.05966768537012827,0.3535092551731019
0.1709281894628381,0.14733798963910763,0.22002903303930207,0.9999999999999999,1.0,0.3119617909549929,0.3119617909549922,-0.5363651237772082,-0.5363651237772086,-0.05010915601155632,0.05966768537012876,0.3535092551731024
0.2176886635324962,0.2331804998763968,0.13149622866030886,0.3119617909549927,0.3119617909549929,1.0,1.0000000000000002,-0.18890537396437204,-0.18890537396437243,-0.08244877094104819,-0.2255039391591961,-0.22649075669648486
0.2176886635324958,0.2331804998763967,0.1314962286603083,0.31196179095499216,0.3119617909549922,1.0000000000000002,1.0,-0.18890537396437157,-0.18890537396437204,-0.08244877094104819,-0.2255039391591965,-0.22649075669648513
-0.30154518790041446,-0.2998065105813197,-0.10453838023563851,-0.5363651237772082,-0.5363651237772082,-0.18890537396437204,-0.18890537396437157,1.0,1.0000000000000002,0.013651075915134824,-0.4326580109964755,-0.41926758545627457
-0.3015451879004148,-0.29980651058132,-0.10453838023563931,-0.5363651237772084,-0.5363651237772086,-0.18890537396437243,-0.18890537396437204,1.0000000000000002,1.0,0.013651075915135308,-0.43265801099647566,-0.41926758545627485
0.13852368971707965,0.15979700060172985,-0.009978801809453769,-0.05010915601155643,-0.05010915601155632,-0.08244877094104819,-0.08244877094104819,0.013651075915134824,0.013651075915135308,1.0,0.3395306296926786,-0.06536156653864832
0.13889704217638957,0.1287301998637227,0.038945544454231866,0.05966768537012827,0.05966768537012876,-0.2255039391591961,-0.2255039391591965,-0.4326580109964755,-0.43265801099647566,0.3395306296926786,1.0,0.3606750937562536
0.17301724549071684,0.1295558477256702,0.052267496330835155,0.3535092551731019,0.3535092551731024,-0.22649075669648486,-0.22649075669648513,-0.41926758545627457,-0.41926758545627485,-0.06536156653864832,0.3606750937562536,1.0
