Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev
1.0,0.9963703753799062,0.9879658508753518,-0.35801816314734514,-0.35801816314734525,-0.7911898581874145,-0.7911898581874148,-0.16240811456947316,-0.1624081145694731
0.9963703753799062,1.0,0.9917459910874944,-0.3871932041262719,-0.3871932041262718,-0.800497813594798,-0.8004978135947983,-0.13927193500575344,-0.1392719350057534
0.9879658508753518,0.9917459910874944,1.0,-0.37399969324936116,-0.3739996932493611,-0.8267517925478128,-0.8267517925478128,-0.09700540835240777,-0.09700540835240776
-0.35801816314734514,-0.3871932041262719,-0.37399969324936116,1.0,1.0000000000000002,0.35202918290576596,0.35202918290576557,-0.47684264751601296,-0.47684264751601263
-0.35801816314734525,-0.3871932041262718,-0.3739996932493611,1.0000000000000002,1.0,0.35202918290576585,0.3520291829057655,-0.4768426475160129,-0.4768426475160126
-0.7911898581874145,-0.800497813594798,-0.8267517925478128,0.35202918290576596,0.35202918290576585,1.0,1.0,0.09325754164685617,0.09325754164685637
-0.7911898581874148,-0.8004978135947983,-0.8267517925478128,0.35202918290576557,0.3520291829057655,1.0,1.0,0.09325754164685668,0.0932575416468569
-0.16240811456947316,-0.13927193500575344,-0.09700540835240777,-0.47684264751601296,-0.4768426475160129,0.09325754164685617,0.09325754164685668,1.0,1.0
-0.1624081145694731,-0.1392719350057534,-0.09700540835240776,-0.47684264751601263,-0.4768426475160126,0.09325754164685637,0.0932575416468569,1.0,1.0
