Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev
1.0,0.9996783333932808,0.9876900618378932,0.2248082623109825,0.224808262310983,-0.8138095759173616,-0.8138095759173614,0.014642383914208064,0.014642383914207899
0.9996783333932808,1.0,0.988155221368916,0.22267465558433125,0.22267465558433175,-0.8079438659255984,-0.8079438659255983,0.005759346920956443,0.00575934692095629
0.9876900618378932,0.988155221368916,1.0,0.17723306346582005,0.17723306346582052,-0.8430795838466134,-0.8430795838466132,0.037933640674668916,0.03793364067466879
0.2248082623109825,0.22267465558433125,0.17723306346582005,1.0,1.0000000000000002,-0.33393907946139373,-0.3339390794613939,-0.7744651323679812,-0.7744651323679809
0.224808262310983,0.22267465558433175,0.17723306346582052,1.0000000000000002,1.0,-0.33393907946139345,-0.3339390794613936,-0.7744651323679802,-0.77446513236798
-0.8138095759173616,-0.8079438659255984,-0.8430795838466134,-0.33393907946139373,-0.33393907946139345,1.0,1.0,0.0918902908121132,0.09189029081211314
-0.8138095759173614,-0.8079438659255983,-0.8430795838466132,-0.3339390794613939,-0.3339390794613936,1.0,1.0,0.09189029081211346,0.09189029081211346
0.014642383914208064,0.005759346920956443,0.037933640674668916,-0.7744651323679812,-0.7744651323679802,0.0918902908121132,0.09189029081211346,1.0,1.0
0.014642383914207899,0.00575934692095629,0.03793364067466879,-0.7744651323679809,-0.77446513236798,0.09189029081211314,0.09189029081211346,1.0,1.0
