Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev
1.0,0.9987962933677734,0.9687791868936912,-0.42735463864052925,-0.42735463864052853,-0.8985019147055324,-0.8985019147055321,-0.3411542719424174,-0.34115427194241704
0.9987962933677734,1.0,0.970310162687898,-0.4526325398553947,-0.45263253985539387,-0.8997282278844202,-0.89972822788442,-0.32285419299692214,-0.32285419299692186
0.9687791868936912,0.970310162687898,1.0,-0.5399388693069722,-0.5399388693069714,-0.9493165316283454,-0.9493165316283451,-0.3584723707893747,-0.35847237078937444
-0.42735463864052925,-0.4526325398553947,-0.5399388693069722,1.0,1.0,0.42115321889811097,0.4211532188981104,-0.2846001651473077,-0.28460016514730774
-0.42735463864052853,-0.45263253985539387,-0.5399388693069714,1.0,1.0,0.4211532188981103,0.42115321889810986,-0.28460016514730807,-0.2846001651473081
-0.8985019147055324,-0.8997282278844202,-0.9493165316283454,0.42115321889811097,0.4211532188981103,1.0,1.0,0.37535377464839326,0.3753537746483929
-0.8985019147055321,-0.89972822788442,-0.9493165316283451,0.4211532188981104,0.42115321889810986,1.0,1.0,0.37535377464839303,0.3753537746483927
-0.3411542719424174,-0.32285419299692214,-0.3584723707893747,-0.2846001651473077,-0.28460016514730807,0.37535377464839326,0.37535377464839303,1.0,1.0
-0.34115427194241704,-0.32285419299692186,-0.35847237078937444,-0.28460016514730774,-0.2846001651473081,0.3753537746483929,0.3753537746483927,1.0,1.0
