Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
1.0,0.9978345667547149,0.8808310395584464,0.13842273921588047,0.13842273921588016,0.49805513345528063,0.49805513345528046,-0.4603903954856794,-0.4603903954856798,0.29418849464530505,-0.1572979039535943,-0.1983045530886705
0.9978345667547149,1.0,0.875453563171235,0.14428217960727718,0.14428217960727688,0.4932564779745617,0.49325647797456157,-0.4586896694341242,-0.45868966943412465,0.3495975269535965,-0.12789099187410316,-0.19784855732946197
0.8808310395584464,0.875453563171235,1.0,0.2143274468335111,0.21432744683351096,0.3268495249231385,0.326849524923138,-0.3780728700501064,-0.37807287005010676,0.12594381303999277,-0.28175510450830255,-0.010536512795774479
0.13842273921588047,0.14428217960727718,0.2143274468335111,1.0,0.9999999999999997,0.22772573953452863,0.2277257395345282,-0.5378736099346024,-0.5378736099346024,0.17707850376446535,0.4574365292675113,0.40477959278659387
0.13842273921588016,0.14428217960727688,0.21432744683351096,0.9999999999999997,1.0,0.22772573953452896,0.22772573953452854,-0.5378736099346021,-0.5378736099346021,0.1770785037644648,0.4574365292675117,0.40477959278659537
0.49805513345528063,0.4932564779745617,0.3268495249231385,0.22772573953452863,0.22772573953452896,1.0,1.0000000000000002,-0.3825012654742659,-0.3825012654742664,0.14310109299393847,0.10678921742676661,0.11760654651897881
0.49805513345528046,0.49325647797456157,0.326849524923138,0.2277257395345282,0.22772573953452854,1.0000000000000002,1.0,-0.38250126547426566,-0.3825012654742662,0.14310109299393833,0.10678921742676627,0.11760654651897863
-0.4603903954856794,-0.4586896694341242,-0.3780728700501064,-0.5378736099346024,-0.5378736099346021,-0.3825012654742659,-0.38250126547426566,1.0,1.0000000000000002,-0.10431463835145606,-0.5349711365641486,-0.18195203181093328
-0.4603903954856798,-0.45868966943412465,-0.37807287005010676,-0.5378736099346024,-0.5378736099346021,-0.3825012654742664,-0.3825012654742662,1.0000000000000002,1.0,-0.10431463835145584,-0.5349711365641485,-0.18195203181093414
0.29418849464530505,0.3495975269535965,0.12594381303999277,0.17707850376446535,0.1770785037644648,0.14310109299393847,0.14310109299393833,-0.10431463835145606,-0.10431463835145584,1.0,0.21201153921237909,-0.2732276609492014
-0.1572979039535943,-0.12789099187410316,-0.28175510450830255,0.4574365292675113,0.4574365292675117,0.10678921742676661,0.10678921742676627,-0.5349711365641486,-0.5349711365641485,0.21201153921237909,1.0,0.3292155123590407
-0.1983045530886705,-0.19784855732946197,-0.010536512795774479,0.40477959278659387,0.40477959278659537,0.11760654651897881,0.11760654651897863,-0.18195203181093328,-0.18195203181093414,-0.2732276609492014,0.3292155123590407,1.0
