Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
1.0,0.9995276431688271,0.8721485319140166,0.12375301788136303,0.12375301788136271,0.4855016398790909,0.4855016398790908,0.16462526418239967,0.1646252641823992,0.6254004968681363,0.6704914476979505,0.2706495635293494
0.9995276431688271,1.0,0.868351687859264,0.10556205841097509,0.10556205841097485,0.4859598288259927,0.4859598288259925,0.1718632082554827,0.17186320825548235,0.622038956114762,0.6662822411199817,0.26342983000269654
0.8721485319140166,0.868351687859264,1.0,0.18780383427315017,0.18780383427314987,0.4807360801707378,0.48073608017073777,0.09501325774507868,0.09501325774507843,0.4776568528586327,0.737532095395,0.29403902456205355
0.12375301788136303,0.10556205841097509,0.18780383427315017,1.0,1.0,-0.2222760106382817,-0.22227601063828145,-0.7385436829079476,-0.7385436829079475,0.3963967523134984,0.10010706027360072,0.3146189701564063
0.12375301788136271,0.10556205841097485,0.18780383427314987,1.0,1.0,-0.22227601063828203,-0.22227601063828176,-0.7385436829079475,-0.7385436829079473,0.3963967523134982,0.10010706027360035,0.3146189701564058
0.4855016398790909,0.4859598288259927,0.4807360801707378,-0.2222760106382817,-0.22227601063828203,1.0,0.9999999999999999,0.7048199313447105,0.7048199313447108,0.19785325589168043,0.8230168751217001,0.34072939115821055
0.4855016398790908,0.4859598288259925,0.48073608017073777,-0.22227601063828145,-0.22227601063828176,0.9999999999999999,1.0,0.7048199313447107,0.7048199313447109,0.1978532558916805,0.8230168751217001,0.3407293911582107
0.16462526418239967,0.1718632082554827,0.09501325774507868,-0.7385436829079476,-0.7385436829079475,0.7048199313447105,0.7048199313447107,1.0,1.0,-0.2972896767241962,0.36224141087150835,0.17718786580259266
0.1646252641823992,0.17186320825548235,0.09501325774507843,-0.7385436829079475,-0.7385436829079473,0.7048199313447108,0.7048199313447109,1.0,1.0,-0.29728967672419615,0.3622414108715084,0.1771878658025929
0.6254004968681363,0.622038956114762,0.4776568528586327,0.3963967523134984,0.3963967523134982,0.19785325589168043,0.1978532558916805,-0.2972896767241962,-0.29728967672419615,1.0,0.5787357309293838,0.34770877285418395
0.6704914476979505,0.6662822411199817,0.737532095395,0.10010706027360072,0.10010706027360035,0.8230168751217001,0.8230168751217001,0.36224141087150835,0.3622414108715084,0.5787357309293838,1.0,0.567284461131919
0.2706495635293494,0.26342983000269654,0.29403902456205355,0.3146189701564063,0.3146189701564058,0.34072939115821055,0.3407293911582107,0.17718786580259266,0.1771878658025929,0.34770877285418395,0.567284461131919,1.0
