Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.2667444944381714,-0.3245795011520386,0.59132399559021,0.12113547318393489
2,0.541470468044281,-0.04985352754592898,0.59132399559021,0.12113547318393489
3,0.6759907007217407,0.08466670513153074,0.59132399559021,0.12113547318393489
4,0.7451571226119995,0.15383312702178953,0.59132399559021,0.12113547318393489
5,0.6203764081001282,0.02905241250991819,0.59132399559021,0.12113547318393489
6,0.6297111511230469,0.03838715553283689,0.59132399559021,0.12113547318393489
7,0.649599552154541,0.05827555656433103,0.59132399559021,0.12113547318393489
8,0.6313772201538086,0.04005322456359861,0.59132399559021,0.12113547318393489
9,0.5640627145767212,-0.027261281013488792,0.59132399559021,0.12113547318393489
10,0.5887501239776611,-0.0025738716125488503,0.59132399559021,0.12113547318393489
