Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6764688491821289,0.08251996473832568,0.5939488844438032,0.08230046408693326
2,0.6524817943572998,0.05853290991349658,0.5939488844438032,0.08230046408693326
3,0.5402634143829346,-0.053685470060868656,0.5939488844438032,0.08230046408693326
4,0.5515437126159668,-0.04240517182783643,0.5939488844438032,0.08230046408693326
5,0.6417491436004639,0.04780025915666064,0.5939488844438032,0.08230046408693326
6,0.6113538146018982,0.017404930158094967,0.5939488844438032,0.08230046408693326
7,0.5453888177871704,-0.048560066656632817,0.5939488844438032,0.08230046408693326
8,0.6999889612197876,0.10604007677598437,0.5939488844438032,0.08230046408693326
9,0.6488039493560791,0.054855064912275875,0.5939488844438032,0.08230046408693326
10,0.39427274465560913,-0.1996761397881941,0.5939488844438032,0.08230046408693326
11,0.5711225271224976,-0.022826357321305668,0.5939488844438032,0.08230046408693326
