Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.3866588771343231,-0.17144488436835148,0.5581037615026746,0.0828756766696306
2,0.5942062139511108,0.03610245244843624,0.5581037615026746,0.0828756766696306
3,0.6619232892990112,0.10381952779633663,0.5581037615026746,0.0828756766696306
4,0.594316840171814,0.036213078669139365,0.5581037615026746,0.0828756766696306
5,0.4727429747581482,-0.0853607867445264,0.5581037615026746,0.0828756766696306
6,0.6426810026168823,0.08457724111420772,0.5581037615026746,0.0828756766696306
7,0.5372413396835327,-0.020862421819141885,0.5581037615026746,0.0828756766696306
8,0.6324107646942139,0.07430700319153927,0.5581037615026746,0.0828756766696306
9,0.5485499501228333,-0.009553811379841348,0.5581037615026746,0.0828756766696306
10,0.6165930032730103,0.058489241770335654,0.5581037615026746,0.0828756766696306
11,0.653605580329895,0.09550181882722042,0.5581037615026746,0.0828756766696306
12,0.4241984784603119,-0.1339052830423627,0.5581037615026746,0.0828756766696306
13,0.5314620137214661,-0.026641747781208536,0.5581037615026746,0.0828756766696306
14,0.5168623328208923,-0.041241428681782266,0.5581037615026746,0.0828756766696306
