Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.7666049599647522,0.046655572950839996,0.7199493870139122,0.10881639293764254
2,0.6274728775024414,-0.0924765095114708,0.7199493870139122,0.10881639293764254
3,0.6683856844902039,-0.051563702523708344,0.7199493870139122,0.10881639293764254
4,0.8143340945243835,0.09438470751047134,0.7199493870139122,0.10881639293764254
5,0.7346386909484863,0.014689303934574127,0.7199493870139122,0.10881639293764254
6,0.7943165302276611,0.07436714321374893,0.7199493870139122,0.10881639293764254
7,0.8543795943260193,0.1344302073121071,0.7199493870139122,0.10881639293764254
8,0.49946266412734985,-0.22048672288656235,0.7199493870139122,0.10881639293764254
