Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6061112880706787,0.17335443411554607,0.43275685395513264,0.11875730806865716
2,0.6038355231285095,0.17107866917337688,0.43275685395513264,0.11875730806865716
3,0.4225422739982605,-0.010214579956872138,0.43275685395513264,0.11875730806865716
4,0.4053298532962799,-0.02742700065885273,0.43275685395513264,0.11875730806865716
5,0.3973391652107239,-0.03541768874440876,0.43275685395513264,0.11875730806865716
6,0.2817313075065613,-0.15102554644857136,0.43275685395513264,0.11875730806865716
7,0.31240856647491455,-0.12034828748021809,0.43275685395513264,0.11875730806865716
