Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.41265374422073364,0.04345528036355972,0.3691984638571739,0.09084211003261967
2,0.48496130108833313,0.11576283723115921,0.3691984638571739,0.09084211003261967
3,0.3853827118873596,0.0161842480301857,0.3691984638571739,0.09084211003261967
4,0.39342784881591797,0.02422938495874405,0.3691984638571739,0.09084211003261967
5,0.18737976253032684,-0.18181870132684708,0.3691984638571739,0.09084211003261967
6,0.3513854146003723,-0.017813049256801605,0.3691984638571739,0.09084211003261967
