ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run,SGS Avg,SGS Dev,SGS Avg Run,SGS Std Run,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
11,11_grimm_gb1823_jorinda_and_jorindel_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated Jorinda and Jorindel,2382,444,3,0.849390619360781,0.0797023853175671,0.7696882340432138,0.057949741482575,0.8423097598169313,0.1160959825052325,0.7262137773116988,0.067768454306782,0.6024121642112732,-0.0970078351497004,0.6994199993609737,0.0622929339678592,0.634833333,0.126588805,0.537981
12,12_grimm_gb1826_the_nose_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Nose,2695,507,3,0.8762590285944609,0.106570794551247,0.7696882340432138,0.057949741482575,0.8790394865462238,0.152825709234525,0.7262137773116988,0.067768454306782,0.6722354590892792,-0.0271845402716944,0.6994199993609737,0.0622929339678592,0.5157,0.145840965,0.625107069
13,13_grimm_ia1853-1_the_little_brother_and_sister_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Little Brother and Sister,2251,422,4,0.7437060190524906,-0.0259822149907232,0.7696882340432138,0.057949741482575,0.7088753425077682,-0.0173384348039306,0.7262137773116988,0.067768454306782,0.7188202142715454,0.0194002149105717,0.6994199993609737,0.0622929339678592,0.845275,0.191757418,0.524228896
14,14_grimm_ia1853-1_the_gold_children_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Gold Children,3605,706,6,0.7140690137653668,-0.055619220277847,0.7696882340432138,0.057949741482575,0.7151553602552241,-0.0110584170564747,0.7262137773116988,0.067768454306782,0.7351376175880432,0.0357176182270695,0.6994199993609737,0.0622929339678592,0.895283333,0.246908294,0.540367665
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,"AI-generated The Knapsack, the Hat, and the Horn",7776,1441,12,0.7775703157952463,0.0078820817520324,0.7696882340432138,0.057949741482575,0.7128979664642112,-0.0133158108474875,0.7262137773116988,0.067768454306782,0.6843319264325228,-0.0150880729284508,0.6994199993609737,0.0622929339678592,0.588916667,0.321657848,0.569433697
16,16_grimm_gb1826_the_crows_and_the_soldier_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Crows and the Soldier,4919,930,9,0.7218904753690889,-0.0477977586741249,0.7696882340432138,0.057949741482575,0.6284394107987845,-0.0977743665129142,0.7262137773116988,0.067768454306782,0.7199493870139122,0.0205293876529385,0.6994199993609737,0.0622929339678592,0.575733333,0.300609768,0.628438452
17,17_grimm_gb1853-2_the_faithful_beasts_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Faithful Beasts,4235,784,7,0.8516774340971214,0.0819892000539075,0.7696882340432138,0.057949741482575,0.7816884352247736,0.0554746579130748,0.7262137773116988,0.067768454306782,0.5578852196534475,-0.1415347797075261,0.6994199993609737,0.0622929339678592,0.890028571,0.262459434,0.590745105
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Sparrow and his Four Children,3077,564,5,0.7774732468577494,0.0077850128145355,0.7696882340432138,0.057949741482575,0.7769727969163174,0.0507590196046185,0.7262137773116988,0.067768454306782,0.7627592235803604,0.0633392242193867,0.6994199993609737,0.0622929339678592,0.95468,0.277073094,0.563923771
19,19_grimm_gb1853-2_the_stolen_farthings_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated The Stolen Farthings,4111,783,7,0.8285527808354919,0.058864546792278,0.7696882340432138,0.057949741482575,0.7400255868762691,0.0138118095645702,0.7262137773116988,0.067768454306782,0.6146721343199412,-0.0847478650410324,0.6994199993609737,0.0622929339678592,0.5411,0.139214604,0.472348741
20,20_grimm_gb1853-2_three_little_tales_about_toads_el_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_174322_tt_20250714_002151.txt,AI-generated Three Little Tales about Toads,3427,666,5,0.7355976933071529,-0.0340905407360609,0.7696882340432138,0.057949741482575,0.7188804358609391,-0.0073333414507597,0.7262137773116988,0.067768454306782,0.7694480419158936,0.0700280425549199,0.6994199993609737,0.0622929339678592,0.91192,0.086794482,0.591262774
