ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run,SGS Avg,SGS Dev,SGS Avg Run,SGS Std Run,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
11,11_grimm_gb1823_jorinda_and_jorindel_tt_20250710_110158.txt,Jorinda and Jorindel,5579,1053,10,0.8235239739769563,0.0447715784090992,0.778752395567857,0.0423642951768876,0.715991117602474,0.0239975014927024,0.6919936161097716,0.1079965228409789,0.5890418357319303,-0.0417610750272654,0.6308029107591957,0.0488216391254648,0.19642,0.078000059,0.496712805
12,12_grimm_gb1826_the_nose_tt_20250710_110158.txt,The Nose,12619,2482,16,0.7634841881604549,-0.015268207407402,0.778752395567857,0.0423642951768876,0.7253232447682335,0.0333296286584618,0.6919936161097716,0.1079965228409789,0.6477505783240001,0.0169476675648043,0.6308029107591957,0.0488216391254648,0.36196875,0.134415673,0.464203596
13,13_grimm_ia1853-1_the_little_brother_and_sister_tt_20250710_110158.txt,The Little Brother and Sister,12195,2366,11,0.7513520532548166,-0.0274003423130404,0.778752395567857,0.0423642951768876,0.7939076296706838,0.1019140135609122,0.6919936161097716,0.1079965228409789,0.7011577069759369,0.0703547962167412,0.6308029107591957,0.0488216391254648,0.481381818,0.096603666,0.474126637
14,14_grimm_ia1853-1_the_gold_children_tt_20250710_110158.txt,The Gold Children,9938,1923,16,0.7940689204296194,0.0153165248617623,0.778752395567857,0.0423642951768876,0.7062016695207571,0.0142080534109855,0.6919936161097716,0.1079965228409789,0.6236395319302876,-0.007163378828908,0.6308029107591957,0.0488216391254648,0.35279375,0.17674622,0.515192405
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn_tt_20250710_110159.txt,"The Knapsack, the Hat, and the Horn",12280,2334,15,0.8549526791759974,0.0762002836081403,0.778752395567857,0.0423642951768876,0.6718531159289745,-0.0201405001807971,0.6919936161097716,0.1079965228409789,0.5409137436321804,-0.0898891671270153,0.6308029107591957,0.0488216391254648,0.577066667,0.134672127,0.469611798
16,16_grimm_gb1826_the_crows_and_the_soldier_tt_20250710_110159.txt,The Crows and the Soldier,6470,1274,7,0.7909187208791475,0.0121663253112904,0.778752395567857,0.0423642951768876,0.7857633412744399,0.0937697251646683,0.6919936161097716,0.1079965228409789,0.598118523756663,-0.0326843870025327,0.6308029107591957,0.0488216391254648,0.5582,0.13077719,0.462085351
17,17_grimm_gb1853-2_the_faithful_beasts_tt_20250710_110159.txt,The Faithful Beasts,7881,1515,7,0.817131969210176,0.0383795736423189,0.778752395567857,0.0423642951768876,0.650847570047671,-0.0411460460621005,0.6919936161097716,0.1079965228409789,0.6158656428257624,-0.0149372679334333,0.6308029107591957,0.0488216391254648,0.597828571,0.122915593,0.542293349
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children_tt_20250710_110159.txt,The Sparrow and his Four Children,5144,964,9,0.768170612527015,-0.010581783040842,0.778752395567857,0.0423642951768876,0.7151357487566794,0.0231421326469077,0.6919936161097716,0.1079965228409789,0.6413886360824108,0.0105857253232151,0.6308029107591957,0.0488216391254648,0.432633333,0.150062831,0.473363463
19,19_grimm_gb1853-2_the_stolen_farthings_tt_20250710_110159.txt,The Stolen Farthings,1756,334,2,0.7942626688433957,0.0155102732755386,0.778752395567857,0.0423642951768876,0.2689130739948358,-0.4230805421149358,0.6919936161097716,0.1079965228409789,0.5014644265174866,-0.1293384842417091,0.6308029107591957,0.0488216391254648,0.0938,-0.192321429,0.434107143
20,20_grimm_gb1853-2_three_little_tales_about_toads_tt_20250710_110159.txt,Three Little Tales about Toads,2693,509,4,0.7534717777778649,-0.0252806177899921,0.778752395567857,0.0423642951768876,0.7362692858035788,0.0442756696938071,0.6919936161097716,0.1079965228409789,0.7192304134368896,0.0884275026776939,0.6308029107591957,0.0488216391254648,-0.4563,-0.001919126,0.462997685
