ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run,SGS Avg,SGS Dev,SGS Avg Run,SGS Std Run,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
1,01_grimm_pg19068_rumpelstiltskin_tt_20250710_110156_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Rumpelstiltskin,3965,710,8,0.7759206770198713,-0.0036851628014586,0.77960583982133,0.0505958878584754,0.7401458462612079,0.0450920013706529,0.695053844890555,0.0536398999422497,0.7025352460997445,0.0423727108053272,0.6601625352944173,0.0634796399126667,-0.0459,0.115335648,0.584924769
2,02_grimm_pg19068_rapunzel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Rapunzel,5010,945,7,0.7677031216206743,-0.0119027182006556,0.77960583982133,0.0505958878584754,0.7538481188624923,0.0587942739719372,0.695053844890555,0.0536398999422497,0.6881675124168396,0.0280049771224223,0.6601625352944173,0.0634796399126667,0.508685714,0.165521463,0.558061335
3,03_grimm_pg19068_aschenputtel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Aschenputtel,5731,1109,10,0.80580926819564,0.02620342837431,0.77960583982133,0.0505958878584754,0.7143103451820572,0.0192565002915021,0.695053844890555,0.0536398999422497,0.6039695474836562,-0.0561929878107611,0.6601625352944173,0.0634796399126667,0.69838,0.266841571,0.568228178
4,04_grimm_pg19068_little_red-cap_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Little Red-cap,4097,776,7,0.8005573254154167,0.0209514855940866,0.77960583982133,0.0505958878584754,0.7380468822617473,0.0429930373711923,0.695053844890555,0.0536398999422497,0.7067142029603323,0.046551667665915,0.6601625352944173,0.0634796399126667,0.774942857,0.102206633,0.522308673
5,05_grimm_pg19068_the_sleeping_beauty_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated The Sleeping Beauty,3128,566,5,0.8275965554846498,0.0479907156633198,0.77960583982133,0.0505958878584754,0.7140484774749882,0.0189946325844332,0.695053844890555,0.0536398999422497,0.5768809989094734,-0.0832815363849438,0.6601625352944173,0.0634796399126667,0.3078,0.270440747,0.564646825
6,06_grimm_pg19068_hansel_and_grethel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Hansel and Grethel,6124,1148,10,0.7896554632205016,0.0100496233991715,0.77960583982133,0.0505958878584754,0.709532604070617,0.014478759180062,0.695053844890555,0.0536398999422497,0.6423296332359314,-0.0178329020584858,0.6601625352944173,0.0634796399126667,0.46276,0.11236562,0.445953562
7,07_grimm_pg19068_snow-white_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated Snow-white,3027,558,4,0.812443527149804,0.0328376873284739,0.77960583982133,0.0505958878584754,0.6447466140622727,-0.0503072308282822,0.695053844890555,0.0536398999422497,0.7030796011288961,0.0429170658344788,0.6601625352944173,0.0634796399126667,0.46045,0.258413947,0.525645882
8,08_grimm_pg19068_the_golden_goose_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated The Golden Goose,3637,671,5,0.656173700230932,-0.123432139590398,0.77960583982133,0.0505958878584754,0.6668016766828979,-0.028252168207657,0.695053844890555,0.0536398999422497,0.7161636501550674,0.0560011148606501,0.6601625352944173,0.0634796399126667,0.37986,0.127088294,0.476243386
9,09_grimm_pg19068_the_wolf_and_the_seven_kids_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated The Wolf and the Seven Kids,2564,469,6,0.758278600839548,-0.021327238981782,0.77960583982133,0.0505958878584754,0.5436089554100237,-0.1514448894805312,0.695053844890555,0.0536398999422497,0.7431957960128784,0.0830332607184611,0.6601625352944173,0.0634796399126667,0.348566667,0.119621738,0.543929398
10,10_grimm_pg19068_the_frog_prince_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246_tt_20250714_002423.txt,AI-generated The Frog Prince,2982,566,5,0.7665204352296646,-0.0130854045916654,0.77960583982133,0.0505958878584754,0.73345566147039,0.0384018165798349,0.695053844890555,0.0536398999422497,0.714743509888649,0.0545809745942317,0.6601625352944173,0.0634796399126667,0.56302,0.24229798,0.512063492
