ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run,SGS Avg,SGS Dev,SGS Avg Run,SGS Std Run
1,01_grimm_pg19068_rumpelstiltskin_tt_20250710_110156_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Rumpelstiltskin,3964,710,8,0.7537457273570948,-0.0466746005292655,0.8004203278863603,0.0353506065586727,0.7370426731937247,-0.0195702999261651,0.7566129731198898,0.0270315128181039,0.7077960797718593,0.0712738828225032,0.6365221969493561,0.0593177584459328
2,02_grimm_pg19068_rapunzel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Rapunzel,5009,945,10,0.766500275841668,-0.0339200520446922,0.8004203278863603,0.0353506065586727,0.7292626922628304,-0.0273502808570594,0.7566129731198898,0.0270315128181039,0.7134734127256606,0.0769512157763044,0.6365221969493561,0.0593177584459328
3,03_grimm_pg19068_aschenputtel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Aschenputtel,5730,1109,12,0.8308175242565298,0.0303971963701694,0.8004203278863603,0.0353506065586727,0.8027752933931496,0.0461623202732597,0.7566129731198898,0.0270315128181039,0.5974898338317871,-0.0390323631175689,0.6365221969493561,0.0593177584459328
4,04_grimm_pg19068_little_red-cap_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Little Red-cap,4096,776,8,0.795585842256811,-0.0048344856295493,0.8004203278863603,0.0353506065586727,0.7380289649431331,-0.0185840081767567,0.7566129731198898,0.0270315128181039,0.6491938318525042,0.0126716349031481,0.6365221969493561,0.0593177584459328
5,05_grimm_pg19068_the_sleeping_beauty_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated The Sleeping Beauty,3127,566,6,0.8312303143686923,0.030809986482332,0.8004203278863603,0.0353506065586727,0.7744877852456666,0.0178748121257767,0.7566129731198898,0.0270315128181039,0.5826974868774414,-0.0538247100719146,0.6365221969493561,0.0593177584459328
6,06_grimm_pg19068_hansel_and_grethel_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Hansel and Grethel,6123,1148,12,0.8035915422860028,0.0031712143996425,0.8004203278863603,0.0353506065586727,0.7401716365058767,-0.0164413366140131,0.7566129731198898,0.0270315128181039,0.6964705288410187,0.0599483318916626,0.6365221969493561,0.0593177584459328
7,07_grimm_pg19068_snow-white_tt_20250710_110157_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated Snow-white,3026,558,6,0.812226666461388,0.0118063385750276,0.8004203278863603,0.0353506065586727,0.7503240872281003,-0.0062888858917895,0.7566129731198898,0.0270315128181039,0.6414287567138672,0.0049065597645111,0.6365221969493561,0.0593177584459328
8,08_grimm_pg19068_the_golden_goose_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated The Golden Goose,3636,671,7,0.7306669657434699,-0.0697533621428904,0.8004203278863603,0.0353506065586727,0.7348334555222,-0.0217795175976898,0.7566129731198898,0.0270315128181039,0.6650551358858744,0.0285329389365183,0.6365221969493561,0.0593177584459328
9,09_grimm_pg19068_the_wolf_and_the_seven_kids_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated The Wolf and the Seven Kids,2563,469,5,0.7801545769092687,-0.0202657509770916,0.8004203278863603,0.0353506065586727,0.7108016365820582,-0.0458113365378316,0.7566129731198898,0.0270315128181039,0.6882762759923935,0.0517540790430374,0.6365221969493561,0.0593177584459328
10,10_grimm_pg19068_the_frog_prince_tt_20250710_110158_tt_gen_mistral-7b-instruct-v0.2.Q4_K_M_20250713_191246.txt,AI-generated The Frog Prince,2981,566,6,0.7693745826157283,-0.0310457452706319,0.8004203278863603,0.0353506065586727,0.7572983642741626,0.0006853911542727,0.7566129731198898,0.0270315128181039,0.6637967944145202,0.0272745974651641,0.6365221969493561,0.0593177584459328
