Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6685490608215332,0.12992130815982816,0.538627752661705,0.0837616518383542
2,0.5811277627944946,0.04250001013278959,0.538627752661705,0.0837616518383542
3,0.6234117746353149,0.0847840219736099,0.538627752661705,0.0837616518383542
4,0.6078622341156006,0.06923448145389555,0.538627752661705,0.0837616518383542
5,0.605453372001648,0.06682561933994291,0.538627752661705,0.0837616518383542
6,0.45399725437164307,-0.08463049829006197,0.538627752661705,0.0837616518383542
7,0.4801737070083618,-0.05845404565334322,0.538627752661705,0.0837616518383542
8,0.40853428840637207,-0.13009346425533297,0.538627752661705,0.0837616518383542
9,0.4660753011703491,-0.07255245149135592,0.538627752661705,0.0837616518383542
10,0.4910927712917328,-0.04753498136997225,0.538627752661705,0.0837616518383542
