Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5258806347846985,-0.06942351554569448,0.595304150330393,0.10489044007284064
2,0.5343047380447388,-0.0609994122856542,0.595304150330393,0.10489044007284064
3,0.6587242484092712,0.06342009807887827,0.595304150330393,0.10489044007284064
4,0.42419177293777466,-0.1711123773926183,0.595304150330393,0.10489044007284064
5,0.6781678199768066,0.08286366964641367,0.595304150330393,0.10489044007284064
6,0.6102352142333984,0.01493106390300547,0.595304150330393,0.10489044007284064
7,0.4863402843475342,-0.10896386598285879,0.595304150330393,0.10489044007284064
8,0.5844614505767822,-0.01084269975361074,0.595304150330393,0.10489044007284064
9,0.6818168759346008,0.08651272560420786,0.595304150330393,0.10489044007284064
10,0.6910923719406128,0.09578822161021983,0.595304150330393,0.10489044007284064
11,0.6644091606140137,0.0691050102836207,0.595304150330393,0.10489044007284064
12,0.32936030626296997,-0.265943844067423,0.595304150330393,0.10489044007284064
13,0.6173630952835083,0.022058944953115334,0.595304150330393,0.10489044007284064
14,0.7613638043403625,0.16605965400996958,0.595304150330393,0.10489044007284064
15,0.7312930226325989,0.1359888723022059,0.595304150330393,0.10489044007284064
16,0.6333381533622742,0.0380340030318812,0.595304150330393,0.10489044007284064
17,0.5171736478805542,-0.07813050244983877,0.595304150330393,0.10489044007284064
18,0.6206684708595276,0.02536432052913462,0.595304150330393,0.10489044007284064
19,0.5605937838554382,-0.034710366474954735,0.595304150330393,0.10489044007284064
