Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5353503823280334,-0.08333110809326172,0.6186814904212952,0.09170757342065965
2,0.7701133489608765,0.1514318585395813,0.6186814904212952,0.09170757342065965
3,0.712894082069397,0.0942125916481018,0.6186814904212952,0.09170757342065965
4,0.5213322043418884,-0.09734928607940674,0.6186814904212952,0.09170757342065965
5,0.4900246262550354,-0.12865686416625977,0.6186814904212952,0.09170757342065965
6,0.6027637720108032,-0.015917718410491943,0.6186814904212952,0.09170757342065965
7,0.6987086534500122,0.08002716302871704,0.6186814904212952,0.09170757342065965
8,0.5773136615753174,-0.04136782884597778,0.6186814904212952,0.09170757342065965
9,0.568044126033783,-0.05063736438751221,0.6186814904212952,0.09170757342065965
10,0.7102700471878052,0.09158855676651001,0.6186814904212952,0.09170757342065965
