Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.470004677772522,-0.10956676676869392,0.5795714445412159,0.10985864705614547
2,0.35513627529144287,-0.22443516924977303,0.5795714445412159,0.10985864705614547
3,0.7547740340232849,0.17520258948206902,0.5795714445412159,0.10985864705614547
4,0.6608883142471313,0.08131686970591545,0.5795714445412159,0.10985864705614547
5,0.497895210981369,-0.08167623355984688,0.5795714445412159,0.10985864705614547
6,0.6373816728591919,0.057810228317976,0.5795714445412159,0.10985864705614547
7,0.7325328588485718,0.15296141430735588,0.5795714445412159,0.10985864705614547
8,0.699865460395813,0.12029401585459709,0.5795714445412159,0.10985864705614547
9,0.7213573455810547,0.1417859010398388,0.5795714445412159,0.10985864705614547
10,0.6149159073829651,0.03534446284174919,0.5795714445412159,0.10985864705614547
11,0.5725544095039368,-0.007017035037279129,0.5795714445412159,0.10985864705614547
12,0.5241274833679199,-0.055443961173295975,0.5795714445412159,0.10985864705614547
13,0.5587488412857056,-0.02082260325551033,0.5795714445412159,0.10985864705614547
14,0.36931174993515015,-0.21025969460606575,0.5795714445412159,0.10985864705614547
15,0.5322360992431641,-0.047335345298051834,0.5795714445412159,0.10985864705614547
16,0.42758709192276,-0.1519843526184559,0.5795714445412159,0.10985864705614547
17,0.5126930475234985,-0.06687839701771736,0.5795714445412159,0.10985864705614547
18,0.6307663321495056,0.05119488760828972,0.5795714445412159,0.10985864705614547
19,0.4865296483039856,-0.0930417962372303,0.5795714445412159,0.10985864705614547
20,0.6719962954521179,0.09242485091090202,0.5795714445412159,0.10985864705614547
21,0.7178208827972412,0.13824943825602531,0.5795714445412159,0.10985864705614547
22,0.6317521929740906,0.05218074843287468,0.5795714445412159,0.10985864705614547
23,0.5415847301483154,-0.03798671439290047,0.5795714445412159,0.10985864705614547
24,0.5872541069984436,0.007682662457227707,0.5795714445412159,0.10985864705614547
