Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6749507188796997,0.025442879647016525,0.6495078392326832,0.07620960544148143
2,0.6332920789718628,-0.01621576026082039,0.6495078392326832,0.07620960544148143
3,0.6407428979873657,-0.008764941245317459,0.6495078392326832,0.07620960544148143
4,0.7310501933097839,0.08154235407710075,0.6495078392326832,0.07620960544148143
5,0.6305793523788452,-0.018928486853837967,0.6495078392326832,0.07620960544148143
6,0.641526460647583,-0.007981378585100174,0.6495078392326832,0.07620960544148143
7,0.7798377275466919,0.1303298883140087,0.6495078392326832,0.07620960544148143
8,0.5050373077392578,-0.14447053149342537,0.6495078392326832,0.07620960544148143
9,0.6188961267471313,-0.030611712485551834,0.6495078392326832,0.07620960544148143
10,0.5933058261871338,-0.05620201304554939,0.6495078392326832,0.07620960544148143
11,0.6677310466766357,0.01822320744395256,0.6495078392326832,0.07620960544148143
12,0.6783822774887085,0.028874438256025314,0.6495078392326832,0.07620960544148143
13,0.7221847772598267,0.07267693802714348,0.6495078392326832,0.07620960544148143
14,0.7030980587005615,0.05359021946787834,0.6495078392326832,0.07620960544148143
15,0.47291380167007446,-0.17659403756260872,0.6495078392326832,0.07620960544148143
16,0.6985967755317688,0.04908893629908562,0.6495078392326832,0.07620960544148143
