Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6717367768287659,0.05790986120700836,0.6138269156217575,0.08058371585217805
2,0.67821204662323,0.06438513100147247,0.6138269156217575,0.08058371585217805
3,0.5675632953643799,-0.046263620257377625,0.6138269156217575,0.08058371585217805
4,0.4177335500717163,-0.1960933655500412,0.6138269156217575,0.08058371585217805
5,0.5512142181396484,-0.06261269748210907,0.6138269156217575,0.08058371585217805
6,0.5297436118125916,-0.08408330380916595,0.6138269156217575,0.08058371585217805
7,0.5166541934013367,-0.09717272222042084,0.6138269156217575,0.08058371585217805
8,0.7263822555541992,0.11255533993244171,0.6138269156217575,0.08058371585217805
9,0.5844408869743347,-0.02938602864742279,0.6138269156217575,0.08058371585217805
10,0.4537299573421478,-0.16009695827960968,0.6138269156217575,0.08058371585217805
11,0.6181260347366333,0.0042991191148757935,0.6138269156217575,0.08058371585217805
12,0.7436913847923279,0.12986446917057037,0.6138269156217575,0.08058371585217805
13,0.602546215057373,-0.01128070056438446,0.6138269156217575,0.08058371585217805
14,0.6019163131713867,-0.011910602450370789,0.6138269156217575,0.08058371585217805
15,0.6717654466629028,0.057938531041145325,0.6138269156217575,0.08058371585217805
16,0.671643853187561,0.05781693756580353,0.6138269156217575,0.08058371585217805
17,0.6249821186065674,0.011155202984809875,0.6138269156217575,0.08058371585217805
18,0.6896414756774902,0.07581456005573273,0.6138269156217575,0.08058371585217805
19,0.6441518068313599,0.030324891209602356,0.6138269156217575,0.08058371585217805
20,0.6718703508377075,0.05804343521595001,0.6138269156217575,0.08058371585217805
21,0.6189285516738892,0.005101636052131653,0.6138269156217575,0.08058371585217805
22,0.6475178003311157,0.033690884709358215,0.6138269156217575,0.08058371585217805
