Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.4989844560623169,-0.024602137506008148,0.523586593568325,0.051091718615917825
2,0.45276886224746704,-0.070817731320858,0.523586593568325,0.051091718615917825
3,0.5167957544326782,-0.00679083913564682,0.523586593568325,0.051091718615917825
4,0.532832682132721,0.009246088564395905,0.523586593568325,0.051091718615917825
5,0.5443058013916016,0.02071920782327652,0.523586593568325,0.051091718615917825
6,0.5235700607299805,-1.6532838344573975e-05,0.523586593568325,0.051091718615917825
7,0.485939621925354,-0.03764697164297104,0.523586593568325,0.051091718615917825
8,0.6590697765350342,0.13548318296670914,0.523586593568325,0.051091718615917825
9,0.576460599899292,0.05287400633096695,0.523586593568325,0.051091718615917825
10,0.5140870809555054,-0.009499512612819672,0.523586593568325,0.051091718615917825
11,0.4817909300327301,-0.04179566353559494,0.523586593568325,0.051091718615917825
12,0.4964334964752197,-0.027153097093105316,0.523586593568325,0.051091718615917825
