Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5175052881240845,-0.0873917128358569,0.6048970009599414,0.08729267689773076
2,0.5153535604476929,-0.0895434405122485,0.6048970009599414,0.08729267689773076
3,0.5564094185829163,-0.04848758237702511,0.6048970009599414,0.08729267689773076
4,0.7066888213157654,0.10179182035582401,0.6048970009599414,0.08729267689773076
5,0.6467412710189819,0.04184427005904057,0.6048970009599414,0.08729267689773076
6,0.6254177689552307,0.020520767995289346,0.6048970009599414,0.08729267689773076
7,0.7009232640266418,0.09602626306670048,0.6048970009599414,0.08729267689773076
8,0.5168164372444153,-0.08808056371552608,0.6048970009599414,0.08729267689773076
9,0.5279855728149414,-0.07691142814499996,0.6048970009599414,0.08729267689773076
10,0.6891830563545227,0.08428605539458134,0.6048970009599414,0.08729267689773076
11,0.7320005893707275,0.12710358841078617,0.6048970009599414,0.08729267689773076
12,0.44225847721099854,-0.16263852374894283,0.6048970009599414,0.08729267689773076
13,0.6560120582580566,0.051115057298115274,0.6048970009599414,0.08729267689773076
14,0.6352624297142029,0.030365428754261514,0.6048970009599414,0.08729267689773076
