Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6525283455848694,0.055038511753082275,0.5974898338317871,0.0833043581269181
2,0.5362797379493713,-0.06121009588241577,0.5974898338317871,0.0833043581269181
3,0.5100321769714355,-0.08745765686035156,0.5974898338317871,0.0833043581269181
4,0.7567911148071289,0.1593012809753418,0.5974898338317871,0.0833043581269181
5,0.6642765402793884,0.06678670644760132,0.5974898338317871,0.0833043581269181
6,0.5999561548233032,0.0024663209915161133,0.5974898338317871,0.0833043581269181
7,0.6471683979034424,0.04967856407165527,0.5974898338317871,0.0833043581269181
8,0.5294157266616821,-0.06807410717010498,0.5974898338317871,0.0833043581269181
9,0.6489560604095459,0.05146622657775879,0.5974898338317871,0.0833043581269181
10,0.4494393467903137,-0.1480504870414734,0.5974898338317871,0.0833043581269181
11,0.5775445699691772,-0.019945263862609863,0.5974898338317871,0.0833043581269181
