Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.650765597820282,0.02116083602110541,0.6296047617991766,0.09054137847912326
2,0.5194244980812073,-0.1101802637179693,0.6296047617991766,0.09054137847912326
3,0.7485126256942749,0.11890786389509833,0.6296047617991766,0.09054137847912326
4,0.49897530674934387,-0.1306294550498327,0.6296047617991766,0.09054137847912326
5,0.6926532983779907,0.06304853657881415,0.6296047617991766,0.09054137847912326
6,0.6672972440719604,0.03769248227278388,0.6296047617991766,0.09054137847912326
