Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.6525283455848694,0.11909122629599134,0.533437119288878,0.08128848220829994
2,0.48682940006256104,-0.04660771922631701,0.533437119288878,0.08128848220829994
3,0.6107226610183716,0.07728554172949353,0.533437119288878,0.08128848220829994
4,0.6392180919647217,0.10578097267584363,0.533437119288878,0.08128848220829994
5,0.6441606283187866,0.11072350902990857,0.533437119288878,0.08128848220829994
6,0.4890034794807434,-0.04443363980813464,0.533437119288878,0.08128848220829994
7,0.4693206548690796,-0.06411646441979846,0.533437119288878,0.08128848220829994
8,0.4750758111476898,-0.05836130814118823,0.533437119288878,0.08128848220829994
9,0.5084527730941772,-0.0249843461947008,0.533437119288878,0.08128848220829994
10,0.4744377136230469,-0.05899940566583117,0.533437119288878,0.08128848220829994
11,0.41805875301361084,-0.11537836627526721,0.533437119288878,0.08128848220829994
