Segment Pair,SGS,SGS Dev,SGS Avg,SGS Std
1,0.5877993106842041,-0.08422708511352539,0.6720263957977295,0.048257144674815296
2,0.7524850368499756,0.0804586410522461,0.6720263957977295,0.048257144674815296
3,0.6588308811187744,-0.013195514678955078,0.6720263957977295,0.048257144674815296
4,0.6777732372283936,0.0057468414306640625,0.6720263957977295,0.048257144674815296
5,0.6694295406341553,-0.0025968551635742188,0.6720263957977295,0.048257144674815296
6,0.685840368270874,0.013813972473144531,0.6720263957977295,0.048257144674815296
