Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7580412358653064,0.004584191586311848,0.7534570442789945,0.029368298074775586
2,0.7736032744496955,0.02014623017070094,0.7534570442789945,0.029368298074775586
3,0.7565154262445332,0.003058381965538648,0.7534570442789945,0.029368298074775586
4,0.7492133336521212,-0.004243710626873343,0.7534570442789945,0.029368298074775586
5,0.7724467260809483,0.018989681801953817,0.7534570442789945,0.029368298074775586
6,0.7033810172116749,-0.05007602706731962,0.7534570442789945,0.029368298074775586
7,0.7119923758694839,-0.041464668409510574,0.7534570442789945,0.029368298074775586
8,0.7814133099543636,0.02795626567536913,0.7534570442789945,0.029368298074775586
9,0.7355154107884646,-0.017941633490529907,0.7534570442789945,0.029368298074775586
10,0.8088836469307674,0.055426602651772905,0.7534570442789945,0.029368298074775586
11,0.737021730021579,-0.016435314257415512,0.7534570442789945,0.029368298074775586
