Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.5903384269163876,-0.01457081923449366,0.6049092461508813,0.05280274168022832
2,0.4691562613196981,-0.13575298483118314,0.6049092461508813,0.05280274168022832
3,0.5699786779289245,-0.034930568221956726,0.6049092461508813,0.05280274168022832
4,0.673775826308255,0.06886658015737379,0.6049092461508813,0.05280274168022832
5,0.6613555682714221,0.05644632212054079,0.6049092461508813,0.05280274168022832
6,0.6529109671451329,0.048001720994251595,0.6049092461508813,0.05280274168022832
7,0.5883564456267847,-0.016552800524096578,0.6049092461508813,0.05280274168022832
8,0.6942540395612624,0.08934479341038115,0.6049092461508813,0.05280274168022832
9,0.5913312841317179,-0.013577962019163392,0.6049092461508813,0.05280274168022832
10,0.5743371841910684,-0.03057206195981288,0.6049092461508813,0.05280274168022832
11,0.545582190620301,-0.059327055530580264,0.6049092461508813,0.05280274168022832
12,0.6308141071650945,0.025904861014213187,0.6049092461508813,0.05280274168022832
13,0.6087384533909829,0.0038292072401016064,0.6049092461508813,0.05280274168022832
14,0.6159543768525029,0.011045130701621608,0.6049092461508813,0.05280274168022832
15,0.6259711587076819,0.021061912556800677,0.6049092461508813,0.05280274168022832
16,0.5856929702768835,-0.019216275873997768,0.6049092461508813,0.05280274168022832
