ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run
1,01_grimm_pg19068_rumpelstiltskin_tt_20250703_094112.txt,Rumpelstiltskin,6255,1151,9,0.5911380584175732,-0.044633472735434054,0.6357715311530072,0.02801944153963333
2,02_grimm_pg19068_rapunzel_tt_20250703_094112.txt,Rapunzel,7689,1429,12,0.6092283815309153,-0.02654314962209192,0.6357715311530072,0.02801944153963333
3,03_grimm_pg19068_aschenputtel_tt_20250703_094112.txt,Aschenputtel,15189,2758,22,0.5932871987656273,-0.04248433238737992,0.6357715311530072,0.02801944153963333
4,04_grimm_pg19068_little_red-cap_tt_20250703_094112.txt,Little Red-cap,7712,1368,12,0.6405755162627227,0.0048039851097154695,0.6357715311530072,0.02801944153963333
5,05_grimm_pg19068_the_sleeping_beauty_tt_20250703_094112.txt,The Sleeping Beauty,7299,1324,9,0.6364392814754567,0.0006677503224494785,0.6357715311530072,0.02801944153963333
6,06_grimm_pg19068_hansel_and_grethel_tt_20250703_094112.txt,Hansel and Grethel,15994,2911,23,0.6694228951753082,0.033651364022300956,0.6357715311530072,0.02801944153963333
7,07_grimm_pg19068_snow-white_tt_20250703_094113.txt,Snow-white,17165,3112,23,0.6546360145494023,0.018864483396395126,0.6357715311530072,0.02801944153963333
8,08_grimm_pg19068_the_golden_goose_tt_20250703_094113.txt,The Golden Goose,8951,1659,12,0.6397569850513781,0.003985453898370905,0.6357715311530072,0.02801944153963333
9,09_grimm_pg19068_the_wolf_and_the_seven_kids_tt_20250703_094113.txt,The Wolf and the Seven Kids,5843,1070,9,0.6460306354947863,0.010259104341779124,0.6357715311530072,0.02801944153963333
10,10_grimm_pg19068_the_frog_prince_tt_20250703_094113.txt,The Frog Prince,7837,1445,11,0.6772003448069015,0.04142881365389428,0.6357715311530072,0.02801944153963333
