Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7786479080791675,-0.024484533653292062,0.8031324417324596,0.05604912196988983
2,0.8829537450240408,0.07982130329158121,0.8031324417324596,0.05604912196988983
3,0.8315078855361109,0.028375443803651312,0.8031324417324596,0.05604912196988983
4,0.7478598667281489,-0.05527257500431071,0.8031324417324596,0.05604912196988983
5,0.7917894673374396,-0.011342974395019967,0.8031324417324596,0.05604912196988983
6,0.841654277546865,0.03852183581440538,0.8031324417324596,0.05604912196988983
7,0.8572380004272676,0.05410555869480804,0.8031324417324596,0.05604912196988983
8,0.7694605502786998,-0.03367189145375982,0.8031324417324596,0.05604912196988983
9,0.8194505711781196,0.016318129445660023,0.8031324417324596,0.05604912196988983
10,0.7708809656190518,-0.03225147611340773,0.8031324417324596,0.05604912196988983
11,0.77183303403153,-0.03129940770092954,0.8031324417324596,0.05604912196988983
12,0.6978900312629729,-0.10524241046948668,0.8031324417324596,0.05604912196988983
13,0.6736413169595656,-0.12949112477289393,0.8031324417324596,0.05604912196988983
14,0.7441091133888771,-0.05902332834358248,0.8031324417324596,0.05604912196988983
15,0.8763439808135824,0.07321153908112288,0.8031324417324596,0.05604912196988983
16,0.8811061078483416,0.07797366611588208,0.8031324417324596,0.05604912196988983
17,0.7783667066875704,-0.024765735044889214,0.8031324417324596,0.05604912196988983
18,0.807114912298242,0.003982470565782381,0.8031324417324596,0.05604912196988983
19,0.851552333629681,0.0484198918972214,0.8031324417324596,0.05604912196988983
20,0.8160309776776804,0.012898535945220835,0.8031324417324596,0.05604912196988983
21,0.8091766977145738,0.006044255982114222,0.8031324417324596,0.05604912196988983
22,0.7697776180532108,-0.0333548236792488,0.8031324417324596,0.05604912196988983
23,0.911606561464848,0.10847411973238841,0.8031324417324596,0.05604912196988983
24,0.7549134482561143,-0.048218993476345284,0.8031324417324596,0.05604912196988983
25,0.8097612508867562,0.006628809154296644,0.8031324417324596,0.05604912196988983
26,0.8362788963469394,0.03314645461447985,0.8031324417324596,0.05604912196988983
27,0.7447296601108709,-0.05840278162158863,0.8031324417324596,0.05604912196988983
28,0.8620324833226041,0.0589000415901445,0.8031324417324596,0.05604912196988983
