ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run
1,01_grimm_pg19068_rumpelstiltskin.txt,Rumpelstiltskin,5795,1124,12,0.629237544128072,-0.016330062023814595,0.6455676061518866,0.02304285594295001
2,02_grimm_pg19068_rapunzel.txt,Rapunzel,7074,1393,14,0.6289366460523552,-0.016630960099531356,0.6455676061518866,0.02304285594295001
3,03_grimm_pg19068_aschenputtel.txt,Aschenputtel,14053,2692,27,0.6263478444739271,-0.019219761677959468,0.6455676061518866,0.02304285594295001
4,04_grimm_pg19068_little_red-cap.txt,Little Red-cap,7096,1332,14,0.6717152897326769,0.026147683580790337,0.6455676061518866,0.02304285594295001
5,05_grimm_pg19068_the_sleeping_beauty.txt,The Sleeping Beauty,6839,1297,13,0.6406631049266832,-0.0049045012252033615,0.6455676061518866,0.02304285594295001
6,06_grimm_pg19068_hansel_and_grethel.txt,Hansel and Grethel,14806,2842,29,0.6805016690060273,0.03493406285414069,0.6455676061518866,0.02304285594295001
7,07_grimm_pg19068_snow-white.txt,Snow-white,15977,3043,31,0.6666411778255428,0.0210735716736562,0.6455676061518866,0.02304285594295001
8,08_grimm_pg19068_the_golden_goose.txt,The Golden Goose,8334,1623,17,0.6049092461508813,-0.04065836000100531,0.6455676061518866,0.02304285594295001
9,09_grimm_pg19068_the_wolf_and_the_seven_kids.txt,The Wolf and the Seven Kids,5383,1043,11,0.6421762156229214,-0.003391390528965199,0.6455676061518866,0.02304285594295001
10,10_grimm_pg19068_the_frog_prince.txt,The Frog Prince,7273,1412,15,0.6645473235997791,0.018979717447892508,0.6455676061518866,0.02304285594295001
