Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.8696135263196918,0.07254676562971751,0.7970667606899743,0.11277825374250318
2,0.9789154190884908,0.1818486583985165,0.7970667606899743,0.11277825374250318
3,0.9560306358756328,0.15896387518565847,0.7970667606899743,0.11277825374250318
4,0.7714952270132346,-0.0255715336767397,0.7970667606899743,0.11277825374250318
5,0.8360568055315171,0.03899004484154278,0.7970667606899743,0.11277825374250318
6,0.7851939424108672,-0.011872818279107133,0.7970667606899743,0.11277825374250318
7,0.8385930677996006,0.04152630710962635,0.7970667606899743,0.11277825374250318
8,0.7641490056572333,-0.03291775503274097,0.7970667606899743,0.11277825374250318
9,0.6857522243628241,-0.11131453632715016,0.7970667606899743,0.11277825374250318
10,0.6322369661042653,-0.164829794585709,0.7970667606899743,0.11277825374250318
11,0.8838321697708346,0.08676540908086028,0.7970667606899743,0.11277825374250318
12,0.8873249269486018,0.09025816625862748,0.7970667606899743,0.11277825374250318
13,0.7799948401883522,-0.017071920501622095,0.7970667606899743,0.11277825374250318
14,0.8703076816128177,0.0732409209228434,0.7970667606899743,0.11277825374250318
15,0.7707365172459512,-0.026330243444023127,0.7970667606899743,0.11277825374250318
16,0.8174668107278127,0.020400050037838402,0.7970667606899743,0.11277825374250318
17,0.8703574385088377,0.07329067781886345,0.7970667606899743,0.11277825374250318
18,0.8576873598652209,0.06062059917524665,0.7970667606899743,0.11277825374250318
19,0.9103475835576689,0.11328082286769459,0.7970667606899743,0.11277825374250318
20,0.7647733962683136,-0.03229336442166064,0.7970667606899743,0.11277825374250318
21,0.619820438832335,-0.17724632185763933,0.7970667606899743,0.11277825374250318
22,0.42153091863298653,-0.37553584205698776,0.7970667606899743,0.11277825374250318
23,0.7648583540371713,-0.032208406652803,0.7970667606899743,0.11277825374250318
24,0.7826455673953502,-0.014421193294624102,0.7970667606899743,0.11277825374250318
25,0.761334155260909,-0.03573260542906531,0.7970667606899743,0.11277825374250318
26,0.842680798922811,0.04561403823283672,0.7970667606899743,0.11277825374250318
