Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.5381548859180112,-0.0174617752080235,0.5556166611260347,0.058610058383883924
2,0.6562689319305859,0.10065227080455119,0.5556166611260347,0.058610058383883924
3,0.5047050777384255,-0.05091158338760915,0.5556166611260347,0.058610058383883924
4,0.564029088103278,0.008412426977243315,0.5556166611260347,0.058610058383883924
5,0.5926720885953611,0.03705542746932644,0.5556166611260347,0.058610058383883924
6,0.5629605406138206,0.00734387948778592,0.5556166611260347,0.058610058383883924
7,0.5916924006536789,0.0360757395276442,0.5556166611260347,0.058610058383883924
8,0.4374614883926519,-0.11815517273338277,0.5556166611260347,0.058610058383883924
9,0.6211684997094392,0.06555183858340452,0.5556166611260347,0.058610058383883924
10,0.54732884867852,-0.008287812447514642,0.5556166611260347,0.058610058383883924
11,0.4953414220526105,-0.06027523907342419,0.5556166611260347,0.058610058383883924
