Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.6805478312361084,0.00883254150343149,0.6717152897326769,0.05515054646208812
2,0.7219579271601346,0.050242637427457715,0.6717152897326769,0.05515054646208812
3,0.7451265782836068,0.07341128855092993,0.6717152897326769,0.05515054646208812
4,0.6049852442524473,-0.06673004548022965,0.6717152897326769,0.05515054646208812
5,0.7151402977137581,0.043425007981081176,0.6717152897326769,0.05515054646208812
6,0.724074447767253,0.052359158034576136,0.6717152897326769,0.05515054646208812
7,0.7538697066516649,0.08215441691898795,0.6717152897326769,0.05515054646208812
8,0.6507730475486413,-0.02094224218403562,0.6717152897326769,0.05515054646208812
9,0.6889825166131717,0.017267226880494757,0.6717152897326769,0.05515054646208812
10,0.6080983724071015,-0.0636169173255754,0.6717152897326769,0.05515054646208812
11,0.6087610116859936,-0.0629542780466833,0.6717152897326769,0.05515054646208812
12,0.6313793040713533,-0.04033598566132357,0.6717152897326769,0.05515054646208812
13,0.5986024811335646,-0.07311280859911229,0.6717152897326769,0.05515054646208812
