ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run
1,01_grimm_pg19068_rumpelstiltskin.txt,Rumpelstiltskin,5795,1124,12,0.6935369532701356,-0.10403309882022693,0.7975700520903626,0.03483917216741124
2,02_grimm_pg19068_rapunzel.txt,Rapunzel,7074,1393,14,0.8071761884729898,0.009606136382627195,0.7975700520903626,0.03483917216741124
3,03_grimm_pg19068_aschenputtel.txt,Aschenputtel,14053,2692,27,0.7970667606899743,-0.0005032914003882949,0.7975700520903626,0.03483917216741124
4,04_grimm_pg19068_little_red-cap.txt,Little Red-cap,7096,1332,14,0.7782930623936598,-0.019276989696702773,0.7975700520903626,0.03483917216741124
5,05_grimm_pg19068_the_sleeping_beauty.txt,The Sleeping Beauty,6839,1297,13,0.8285260433468706,0.030955991256508053,0.7975700520903626,0.03483917216741124
6,06_grimm_pg19068_hansel_and_grethel.txt,Hansel and Grethel,14806,2842,29,0.8031324417324598,0.00556238964209721,0.7975700520903626,0.03483917216741124
7,07_grimm_pg19068_snow-white.txt,Snow-white,15977,3043,31,0.8179693879951149,0.02039933590475229,0.7975700520903626,0.03483917216741124
8,08_grimm_pg19068_the_golden_goose.txt,The Golden Goose,8334,1623,17,0.754851965788714,-0.04271808630164853,0.7975700520903626,0.03483917216741124
9,09_grimm_pg19068_the_wolf_and_the_seven_kids.txt,The Wolf and the Seven Kids,5383,1043,11,0.7886809005120325,-0.008889151578330035,0.7975700520903626,0.03483917216741124
10,10_grimm_pg19068_the_frog_prince.txt,The Frog Prince,7273,1412,15,0.8017860637174434,0.004216011627080851,0.7975700520903626,0.03483917216741124
11,11_grimm_gb1823_jorinda_and_jorindel.txt,Jorinda and Jorindel,5593,1053,11,0.7913522273776514,-0.006217824712711151,0.7975700520903626,0.03483917216741124
12,12_grimm_gb1826_the_nose.txt,The Nose,12642,2482,25,0.8115242130946235,0.013954161004260945,0.7975700520903626,0.03483917216741124
13,13_grimm_ia1853-1_the_little_brother_and_sister.txt,The Little Brother and Sister,12206,2366,24,0.78218511343527,-0.015384938655092606,0.7975700520903626,0.03483917216741124
14,14_grimm_ia1853-1_the_gold_children.txt,The Gold Children,9951,1923,20,0.81375252126091,0.016182469170547442,0.7975700520903626,0.03483917216741124
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn.txt,"The Knapsack, the Hat, and the Horn",12291,2334,24,0.8659281642621343,0.06835811217177168,0.7975700520903626,0.03483917216741124
16,16_grimm_gb1826_the_crows_and_the_soldier.txt,The Crows and the Soldier,6480,1274,13,0.8463264038517253,0.048756351761362726,0.7975700520903626,0.03483917216741124
17,17_grimm_gb1853-2_the_faithful_beasts.txt,The Faithful Beasts,7887,1515,16,0.8286572033868216,0.031087151296459004,0.7975700520903626,0.03483917216741124
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children.txt,The Sparrow and his Four Children,5156,964,10,0.7776692480167848,-0.01990080407357775,0.7975700520903626,0.03483917216741124
19,19_grimm_gb1853-2_the_stolen_farthings.txt,The Stolen Farthings,1758,334,4,0.781410325463043,-0.01615972662731957,0.7975700520903626,0.03483917216741124
20,20_grimm_gb1853-2_three_little_tales_about_toads.txt,Three Little Tales about Toads,2696,509,6,0.7815758537388934,-0.015994198351469202,0.7975700520903626,0.03483917216741124
