Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.7528010053835262,0.059264052113390586,0.6935369532701356,0.0507689943941221
2,0.7554102878616834,0.06187333459154776,0.6935369532701356,0.0507689943941221
3,0.6161346774213152,-0.07740227584882042,0.6935369532701356,0.0507689943941221
4,0.6563137356760044,-0.037223217594131275,0.6935369532701356,0.0507689943941221
5,0.653785610339333,-0.039751342930802624,0.6935369532701356,0.0507689943941221
6,0.7373759389885722,0.043838985718436585,0.6935369532701356,0.0507689943941221
7,0.634902141606018,-0.05863481166411766,0.6935369532701356,0.0507689943941221
8,0.7123757877546696,0.01883883448453394,0.6935369532701356,0.0507689943941221
9,0.6788353152397135,-0.014701638030422126,0.6935369532701356,0.0507689943941221
10,0.6646895684010027,-0.028847384869132964,0.6935369532701356,0.0507689943941221
11,0.7662824172996542,0.07274546402951854,0.6935369532701356,0.0507689943941221
