Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.6355198488839098,-0.019116165665492568,0.6546360145494023,0.0583222766700798
2,0.6274704145361445,-0.02716560001325785,0.6546360145494023,0.0583222766700798
3,0.5805326000242245,-0.07410341452517788,0.6546360145494023,0.0583222766700798
4,0.7186452847312099,0.06400927018180758,0.6546360145494023,0.0583222766700798
5,0.6258840045393369,-0.028752010010065443,0.6546360145494023,0.0583222766700798
6,0.6751189189610735,0.02048290441167111,0.6546360145494023,0.0583222766700798
7,0.6444334755831977,-0.0102025389662046,0.6546360145494023,0.0583222766700798
8,0.7254372557323853,0.07080124118298292,0.6546360145494023,0.0583222766700798
9,0.5808847895779589,-0.07375122497144349,0.6546360145494023,0.0583222766700798
10,0.6916518279592628,0.03701581340986049,0.6546360145494023,0.0583222766700798
11,0.755230953686495,0.10059493913709261,0.6546360145494023,0.0583222766700798
12,0.6329429885599764,-0.021693025989425907,0.6546360145494023,0.0583222766700798
13,0.6052850031496398,-0.0493510113997625,0.6546360145494023,0.0583222766700798
14,0.58920432423049,-0.06543169031891238,0.6546360145494023,0.0583222766700798
15,0.7175227276824052,0.06288671313300287,0.6546360145494023,0.0583222766700798
16,0.7325920419322719,0.07795602738286955,0.6546360145494023,0.0583222766700798
17,0.6202610366120859,-0.034374977937316475,0.6546360145494023,0.0583222766700798
18,0.6898429224077072,0.035206907858304826,0.6546360145494023,0.0583222766700798
19,0.7263723649837562,0.07173635043435389,0.6546360145494023,0.0583222766700798
20,0.5295373303847624,-0.12509868416463998,0.6546360145494023,0.0583222766700798
21,0.6619419480005291,0.007305933451126734,0.6546360145494023,0.0583222766700798
22,0.6356802579280303,-0.018955756621372055,0.6546360145494023,0.0583222766700798
